step,score,cells
2400,0.0,54
4800,0.0,72
7156,0.0,79
9535,0.0,83
11919,0.0,86
14319,0.0,88
16719,0.0,91
19114,0.0,93
21506,100.0,104
23906,100.0,116
26258,100.0,133
28416,100.0,145
30609,100.0,153
32883,100.0,158
35062,100.0,163
37246,100.0,166
39431,100.0,171
41593,100.0,174
43805,100.0,174
46035,100.0,177
48238,100.0,178
50396,100.0,178
52565,100.0,178
54748,100.0,178
56752,400.0,186
58543,400.0,194
60720,400.0,198
62576,400.0,200
64443,400.0,206
66445,400.0,213
68410,400.0,213
70229,400.0,216
71950,400.0,223
73824,400.0,226
75726,400.0,231
77210,400.0,234
78853,400.0,251
80730,400.0,254
82517,400.0,309
84428,400.0,412
86563,400.0,521
88693,400.0,612
90661,400.0,659
92688,1400.0,739
94922,1400.0,816
96914,1400.0,889
99015,1400.0,940
101020,1400.0,993
103133,1400.0,1038
105192,1400.0,1067
107391,1400.0,1118
109324,1400.0,1154
111476,1400.0,1215
113618,1400.0,1288
115676,1400.0,1336
118015,1400.0,1394
120059,1400.0,1451
122095,1400.0,1481
124264,1400.0,1512
126265,1400.0,1540
128583,1400.0,1596
130530,1400.0,1610
132397,1400.0,1619
134473,1400.0,1642
136536,1400.0,1671
138556,1400.0,1697
140703,1400.0,1706
142567,1400.0,1734
144743,1400.0,1767
146908,1400.0,1795
148768,1400.0,1815
150853,1400.0,1830
152941,1400.0,1857
155055,1400.0,1886
157130,1400.0,1900
158976,1400.0,1921
161059,1400.0,1930
163176,1400.0,1961
165275,1400.0,1979
167524,1400.0,1997
169584,1400.0,2013
171510,1400.0,2025
173479,1400.0,2053
175734,1400.0,2070
177939,1400.0,2091
180205,1400.0,2115
182288,1400.0,2128
184436,1400.0,2142
186453,1400.0,2152
188392,1400.0,2155
190513,1400.0,2179
192391,1400.0,2196
194448,1400.0,2219
196677,1400.0,2236
198735,1400.0,2251
200753,1400.0,2271
202637,1400.0,2282
204755,1400.0,2289
206835,1400.0,2303
208997,1400.0,2328
211190,1400.0,2336
213461,1400.0,2352
215477,1400.0,2369
217469,1400.0,2385
219427,1400.0,2398
221580,1400.0,2412
223466,1400.0,2429
225388,1400.0,2461
227582,1400.0,2481
229663,1400.0,2500
231813,1400.0,2508
233944,1400.0,2514
235938,1400.0,2518
238136,1400.0,2533
240139,1400.0,2550
242434,1400.0,2564
244630,1400.0,2575
246771,1400.0,2585
248976,1400.0,2598
251100,1400.0,2606
253243,1400.0,2623
255456,1400.0,2637
257571,1400.0,2644
259833,1400.0,2658
261913,1400.0,2667
263871,1400.0,2678
265892,1400.0,2692
267815,1400.0,2699
270019,1400.0,2717
271982,1400.0,2723
273927,1400.0,2730
275992,1400.0,2735
277998,1400.0,2742
280077,1400.0,2754
282255,1400.0,2761
284268,1400.0,2779
286250,1400.0,2790
288419,1400.0,2804
290502,1400.0,2809
292465,1400.0,2819
294518,1400.0,2831
296650,1400.0,2843
298905,1400.0,2854
301175,1400.0,2875
303343,1400.0,2890
305330,1400.0,2900
307351,1400.0,2915
309356,1400.0,2921
311494,1400.0,2931
313479,1400.0,2934
315648,1400.0,2948
317874,1400.0,2966
320154,1400.0,2976
322083,1400.0,2987
324246,1400.0,2994
326117,1400.0,3006
328237,1400.0,3012
330187,1400.0,3014
332374,1400.0,3020
334493,1400.0,3024
336483,1400.0,3029
338588,1400.0,3043
340761,1400.0,3059
342947,1400.0,3069
345061,1400.0,3070
347229,1400.0,3087
349228,1400.0,3094
351274,1400.0,3102
353404,1400.0,3119
355418,1400.0,3125
357699,1400.0,3139
359901,1400.0,3142
361908,1400.0,3148
364050,1400.0,3157
366201,1400.0,3164
368290,1400.0,3171
370298,1400.0,3178
372491,1400.0,3185
374680,1400.0,3192
376847,1400.0,3200
378998,1400.0,3205
381134,1400.0,3210
383239,1400.0,3217
385431,1400.0,3223
387586,1400.0,3234
389769,1400.0,3241
391926,1400.0,3246
394104,1400.0,3247
396254,1400.0,3251
398413,1400.0,3255
400574,1400.0,3257
402728,1400.0,3264
404797,1400.0,3268
406671,1400.0,3272
408886,1400.0,3282
411067,1400.0,3295
413230,1400.0,3303
415358,1400.0,3306
417484,1400.0,3316
419558,1400.0,3322
421847,1400.0,3327
423961,1400.0,3334
426042,1400.0,3345
428195,1400.0,3352
430348,1400.0,3365
432606,1400.0,3370
434799,1400.0,3378
436915,1400.0,3380
438972,1400.0,3381
441224,1400.0,3384
443253,1400.0,3386
445115,1400.0,3395
447222,1400.0,3398
449260,1400.0,3405
451430,1400.0,3411
453639,1400.0,3419
455727,1400.0,3425
458049,1400.0,3441
460235,1400.0,3447
462536,1400.0,3451
464775,1400.0,3455
466848,1400.0,3470
468927,1400.0,3474
471079,1400.0,3476
473268,1400.0,3487
475395,1400.0,3491
477428,1400.0,3493
479659,1400.0,3498
481920,1400.0,3503
484194,1400.0,3507
486326,1400.0,3517
488669,1400.0,3525
490822,1400.0,3527
492956,1400.0,3529
495184,1400.0,3534
497261,1400.0,3539
499458,1400.0,3550
501587,1400.0,3554
503531,1400.0,3558
505688,1400.0,3565
507866,1400.0,3566
509698,1400.0,3568
511815,1400.0,3577
513909,1400.0,3585
515977,1400.0,3591
518242,1400.0,3595
520363,1400.0,3597
522575,1400.0,3611
524840,1400.0,3618
527023,1400.0,3628
529154,1400.0,3633
531200,1400.0,3637
533384,1400.0,3637
535614,1400.0,3639
537942,1400.0,3642
540075,1400.0,3651
542292,1400.0,3658
544511,1400.0,3665
546558,1400.0,3669
548589,1400.0,3678
550782,1400.0,3681
552898,1400.0,3685
555163,1400.0,3689
557340,1400.0,3695
559375,1400.0,3698
561472,1400.0,3701
563633,1400.0,3702
565655,1400.0,3712
567803,1400.0,3718
570116,1400.0,3727
572201,1400.0,3735
574011,1400.0,3742
576079,1400.0,3750
578178,1400.0,3761
580329,1400.0,3764
582484,1400.0,3769
584514,1400.0,3773
586598,1400.0,3775
588650,1400.0,3778
590739,1400.0,3783
592894,1400.0,3789
594973,1400.0,3791
597120,1400.0,3797
599093,1400.0,3799
601158,1400.0,3803
603270,1400.0,3805
605368,1400.0,3809
607339,1400.0,3816
609395,1400.0,3821
611535,1400.0,3831
613685,1400.0,3836
615648,1400.0,3842
617710,1400.0,3849
619841,1400.0,3850
621845,1400.0,3855
624021,1400.0,3860
626009,1400.0,3864
628208,1400.0,3865
630389,1400.0,3867
632437,1400.0,3873
634463,1400.0,3876
636469,1400.0,3878
638550,1400.0,3881
640593,1400.0,3882
642717,1400.0,3884
644752,1400.0,3887
646968,1400.0,3893
649009,1400.0,3894
651020,1400.0,3902
652978,1400.0,3908
655194,1400.0,3916
657298,1400.0,3921
659440,1400.0,3929
661447,1400.0,3932
663498,1400.0,3936
665669,1400.0,3941
667896,1400.0,3947
669915,1400.0,3951
672048,1400.0,3953
674171,1400.0,3960
676208,1400.0,3967
678166,1400.0,3974
680426,1400.0,3981
682552,1400.0,3987
684773,1400.0,3990
686982,1400.0,3997
688913,1400.0,3998
690826,1400.0,4002
693054,1400.0,4008
695197,1400.0,4012
697337,1400.0,4016
699335,1400.0,4018
701417,1400.0,4024
703553,1400.0,4027
705813,1400.0,4030
707992,1400.0,4033
710031,1400.0,4033
712183,1400.0,4033
714322,1400.0,4040
716323,1400.0,4041
