step,score,cells
2400,0.0,52
4800,0.0,65
7200,0.0,69
9600,0.0,76
11942,0.0,79
14298,0.0,82
16617,0.0,83
18981,0.0,85
21314,0.0,87
23596,0.0,87
25787,0.0,87
28146,0.0,87
30546,0.0,87
32858,0.0,87
35200,0.0,88
37560,0.0,89
39956,0.0,90
42298,0.0,90
44698,0.0,90
47096,0.0,90
49477,0.0,90
51857,0.0,90
54252,0.0,92
56602,0.0,94
58877,0.0,95
61245,0.0,97
63554,0.0,101
65939,0.0,101
68339,0.0,102
70739,0.0,104
73101,0.0,104
75428,0.0,105
77778,0.0,105
80134,0.0,105
82526,0.0,106
84926,0.0,106
87326,0.0,106
89726,0.0,107
92126,0.0,108
94505,100.0,115
96905,100.0,124
99305,400.0,157
101620,400.0,170
103970,400.0,175
106269,400.0,182
108657,400.0,190
110915,400.0,192
113218,700.0,202
115501,700.0,204
117796,700.0,209
120139,700.0,216
122408,700.0,223
124644,700.0,229
127036,700.0,229
129267,700.0,230
131632,700.0,244
133741,700.0,274
136126,700.0,363
138526,700.0,454
140909,700.0,561
143273,700.0,622
145661,700.0,722
148061,700.0,799
150447,700.0,845
152711,700.0,888
155104,700.0,943
157475,700.0,1003
159802,700.0,1026
162162,700.0,1054
164373,700.0,1099
166724,700.0,1148
169113,700.0,1200
171513,700.0,1224
173902,700.0,1269
176302,700.0,1329
178702,700.0,1374
181102,700.0,1406
183473,700.0,1417
185738,700.0,1449
188054,700.0,1485
190454,700.0,1510
192854,700.0,1533
195254,700.0,1560
197654,700.0,1594
200054,700.0,1612
202454,700.0,1643
204854,700.0,1678
207254,700.0,1709
209599,700.0,1737
211970,700.0,1773
214286,700.0,1794
216686,700.0,1828
219086,800.0,1859
221463,800.0,1872
223863,800.0,1889
226214,800.0,1905
228614,800.0,1929
231014,800.0,1943
233336,800.0,1959
235610,800.0,1967
238010,800.0,1991
240346,800.0,2007
242698,800.0,2022
245098,800.0,2036
247498,800.0,2054
249898,800.0,2072
252298,800.0,2084
254633,800.0,2095
256924,800.0,2106
259324,800.0,2120
261682,800.0,2128
264082,800.0,2138
266319,800.0,2145
268719,800.0,2164
271119,800.0,2184
273478,800.0,2202
275870,800.0,2215
278237,800.0,2224
280620,800.0,2236
282977,800.0,2249
285327,800.0,2258
287727,800.0,2265
290127,800.0,2297
292525,800.0,2306
294849,800.0,2316
297093,800.0,2325
299389,800.0,2340
301783,800.0,2348
304183,800.0,2356
306551,800.0,2361
308926,1700.0,2374
311278,1700.0,2386
313596,1700.0,2398
315987,1700.0,2412
318387,1700.0,2423
320787,1700.0,2429
323187,1700.0,2440
325587,1700.0,2448
327763,1700.0,2455
330125,1700.0,2467
332443,1700.0,2480
334737,1700.0,2484
337129,1700.0,2492
339529,1700.0,2499
341822,1700.0,2509
344222,1700.0,2518
346608,1700.0,2525
348946,1700.0,2534
351313,1700.0,2548
353711,1700.0,2564
356093,1700.0,2571
358493,1700.0,2579
360868,1700.0,2598
363185,1700.0,2614
365508,1700.0,2625
367828,1700.0,2630
370161,1700.0,2639
372526,1700.0,2642
374915,2800.0,2644
377315,2800.0,2654
379659,2800.0,2665
382044,2800.0,2668
384350,2800.0,2670
386750,2800.0,2677
389064,2800.0,2681
391464,2800.0,2689
393864,2800.0,2700
396221,2800.0,2709
398621,2800.0,2721
400996,2800.0,2731
403396,2800.0,2737
405776,2800.0,2750
408112,2800.0,2755
410512,2800.0,2763
412883,2800.0,2771
415283,2800.0,2777
417534,2800.0,2787
419934,2800.0,2790
422252,2800.0,2808
424544,2800.0,2815
426913,2800.0,2825
429313,2800.0,2831
431700,2800.0,2840
434044,2800.0,2849
436260,2800.0,2860
438572,2800.0,2874
440939,2800.0,2882
443185,2800.0,2888
445520,2800.0,2902
447920,2800.0,2909
450107,2800.0,2914
452503,2800.0,2926
454903,2800.0,2930
457147,2800.0,2932
459469,2800.0,2942
461736,2800.0,2965
464136,2800.0,2983
466465,2800.0,2998
468865,2800.0,3009
471265,2800.0,3028
473665,2800.0,3031
475976,2800.0,3044
478359,2800.0,3054
480759,2800.0,3067
483159,2800.0,3077
485488,2800.0,3087
487802,2800.0,3094
490140,2800.0,3102
492430,2800.0,3105
494800,2800.0,3117
497185,2800.0,3135
499538,2800.0,3143
501862,2800.0,3146
504169,2800.0,3155
506551,2800.0,3171
508951,2800.0,3181
511250,2800.0,3183
513650,2800.0,3191
516023,2800.0,3196
518423,2800.0,3209
520823,2800.0,3216
523223,2800.0,3224
525623,2800.0,3228
528003,2800.0,3237
530403,2800.0,3248
532713,2800.0,3250
535113,2800.0,3257
537488,2800.0,3263
539888,2800.0,3268
542280,2800.0,3281
544628,2800.0,3291
546871,2800.0,3294
549263,2800.0,3298
551500,2800.0,3299
553899,2800.0,3304
556275,2800.0,3312
558575,2800.0,3317
560845,2800.0,3324
563191,2800.0,3327
565591,2800.0,3339
567991,2800.0,3344
570391,2800.0,3345
