step,score,cells
2400,0.0,59
4800,0.0,71
7200,0.0,76
9597,0.0,80
11997,0.0,84
14397,0.0,85
16791,0.0,89
19188,0.0,91
21588,0.0,93
23988,0.0,97
26366,0.0,97
28715,0.0,102
31115,0.0,105
33456,0.0,107
35820,0.0,108
38140,0.0,109
40498,0.0,110
42862,0.0,111
45211,0.0,112
47466,0.0,113
49736,0.0,113
52073,0.0,113
54415,0.0,113
56718,0.0,113
58860,0.0,114
61109,0.0,114
63434,0.0,114
65748,0.0,115
68108,0.0,115
70486,0.0,116
72873,0.0,118
75187,0.0,119
77587,100.0,129
79771,100.0,147
81891,400.0,165
83450,400.0,183
85544,400.0,199
87353,400.0,209
89052,400.0,211
90990,400.0,213
92813,400.0,214
94346,400.0,215
95981,400.0,215
97671,400.0,218
99486,400.0,219
101081,400.0,220
102892,400.0,222
104804,400.0,223
106349,400.0,223
107967,400.0,223
109454,400.0,223
111060,400.0,223
112468,400.0,223
114296,400.0,224
116320,700.0,228
117838,700.0,261
119624,700.0,337
121252,700.0,439
123049,700.0,545
124794,700.0,622
126308,700.0,674
127932,700.0,715
129549,700.0,796
131264,700.0,834
132943,700.0,893
134305,700.0,943
135646,700.0,971
137057,700.0,1014
138505,700.0,1038
140233,700.0,1092
141665,700.0,1129
143131,700.0,1164
145001,800.0,1227
146493,800.0,1279
147896,800.0,1325
149154,800.0,1346
150480,800.0,1362
151908,800.0,1410
153417,800.0,1451
154881,800.0,1487
156357,800.0,1516
158144,800.0,1564
159825,800.0,1590
161622,800.0,1611
163062,800.0,1631
164607,800.0,1656
166339,800.0,1673
167777,800.0,1700
169777,800.0,1736
171358,800.0,1776
172518,800.0,1805
174052,800.0,1841
175721,800.0,1863
177235,800.0,1874
178898,800.0,1885
180200,800.0,1907
181897,800.0,1925
183468,800.0,1948
184829,800.0,1960
186368,800.0,1971
187864,800.0,1997
189650,800.0,2022
191154,800.0,2031
192494,800.0,2050
193941,800.0,2065
195324,800.0,2085
196998,800.0,2094
198693,800.0,2113
200369,800.0,2133
201952,800.0,2151
203533,800.0,2180
204899,800.0,2187
206326,800.0,2197
207987,800.0,2208
209608,800.0,2222
211107,800.0,2242
212901,800.0,2265
214506,800.0,2269
215876,800.0,2278
217191,800.0,2288
218736,800.0,2295
220163,800.0,2301
221592,800.0,2316
223175,800.0,2330
224701,800.0,2344
226471,800.0,2351
227978,800.0,2364
229333,800.0,2375
230618,800.0,2382
232174,800.0,2394
233552,800.0,2401
235069,800.0,2412
236679,800.0,2428
238052,800.0,2445
239633,800.0,2457
241071,800.0,2469
242344,800.0,2478
243956,800.0,2493
245562,800.0,2507
246901,800.0,2515
248298,800.0,2525
250027,800.0,2536
251470,800.0,2548
253024,800.0,2557
254485,800.0,2570
255836,800.0,2576
257436,800.0,2582
258979,800.0,2593
260478,800.0,2603
262194,800.0,2630
263727,800.0,2640
265202,800.0,2647
266646,800.0,2661
268185,800.0,2670
269644,800.0,2681
271018,800.0,2690
272586,800.0,2700
274381,2800.0,2714
276104,2800.0,2724
277616,2800.0,2736
279029,2800.0,2749
280581,2800.0,2772
282020,2800.0,2775
283321,2800.0,2788
284947,2800.0,2806
286589,2800.0,2813
287788,2800.0,2821
289515,2800.0,2824
290995,2800.0,2840
292662,2800.0,2847
293987,2800.0,2850
295155,2800.0,2863
296427,2800.0,2869
297840,2800.0,2884
299309,2800.0,2886
301044,2800.0,2894
302553,2800.0,2910
304098,2800.0,2919
305547,2800.0,2929
307349,2800.0,2934
308985,2800.0,2937
310382,2800.0,2943
312346,2800.0,2950
313975,2800.0,2959
