step,score,cells
2400,0.0,38
4791,0.0,52
7179,0.0,59
9574,0.0,67
11896,0.0,73
14260,0.0,73
16650,0.0,77
19036,0.0,82
21436,0.0,84
23777,0.0,84
26146,0.0,85
28545,0.0,85
30945,0.0,86
33345,0.0,86
35720,0.0,86
38083,0.0,86
40438,0.0,86
42757,0.0,86
45132,0.0,87
47532,0.0,94
49907,0.0,97
52307,0.0,97
54707,0.0,99
57107,0.0,102
59507,0.0,102
61886,0.0,102
64286,0.0,103
66686,0.0,103
69086,0.0,103
71471,0.0,105
73871,0.0,105
76265,0.0,105
78647,0.0,105
81047,0.0,105
83447,0.0,105
85843,0.0,105
88240,0.0,108
90640,0.0,108
93040,0.0,108
95431,0.0,108
97811,0.0,108
100211,0.0,108
102611,0.0,108
105011,0.0,110
107411,0.0,112
109811,0.0,112
112211,0.0,113
114611,0.0,116
117011,100.0,129
119411,100.0,144
121805,100.0,156
124205,100.0,161
126605,100.0,176
128889,100.0,177
131285,400.0,183
133660,400.0,187
135835,400.0,216
138010,400.0,283
140146,400.0,365
142013,400.0,462
144081,400.0,565
146085,400.0,644
147906,400.0,695
149792,400.0,724
151895,400.0,779
153821,400.0,826
155553,400.0,869
157745,400.0,952
159607,400.0,989
161547,400.0,1032
163599,400.0,1076
165198,400.0,1107
166967,400.0,1143
168826,400.0,1172
170767,400.0,1197
172716,400.0,1233
174437,400.0,1257
176387,400.0,1290
178304,400.0,1316
180136,400.0,1373
182190,400.0,1419
184028,400.0,1455
185884,400.0,1470
187761,400.0,1493
189684,400.0,1518
191582,400.0,1552
193532,400.0,1583
195513,400.0,1597
197426,500.0,1651
199326,500.0,1664
201389,500.0,1697
203375,500.0,1714
205573,500.0,1743
207563,500.0,1759
209626,500.0,1768
211362,500.0,1788
213557,500.0,1813
215609,500.0,1829
217612,500.0,1843
219696,500.0,1848
221613,500.0,1870
223577,500.0,1896
225581,500.0,1910
227650,500.0,1924
229670,500.0,1948
231701,500.0,1958
233654,500.0,1969
235625,500.0,1982
237582,500.0,1991
239803,500.0,2013
241888,500.0,2029
243991,500.0,2047
246107,500.0,2062
248273,500.0,2078
250410,500.0,2092
252338,500.0,2100
254519,500.0,2112
256581,500.0,2124
258629,500.0,2139
260827,500.0,2160
262905,500.0,2177
264835,500.0,2188
266724,500.0,2192
268771,500.0,2210
270665,500.0,2215
272628,500.0,2229
274513,500.0,2247
276483,500.0,2252
278617,500.0,2264
280773,500.0,2278
282841,500.0,2295
284937,500.0,2304
286958,500.0,2313
289128,500.0,2327
291010,500.0,2347
292847,500.0,2352
295102,500.0,2367
297089,500.0,2377
298865,500.0,2386
300888,500.0,2392
302653,500.0,2401
304689,500.0,2403
306704,500.0,2412
308783,500.0,2415
311059,500.0,2425
313132,500.0,2430
315281,500.0,2439
317393,500.0,2453
319432,500.0,2462
321482,500.0,2473
323531,500.0,2481
325411,500.0,2490
327369,500.0,2495
329285,500.0,2496
331409,500.0,2513
333491,500.0,2534
335655,500.0,2542
337808,500.0,2559
339792,500.0,2570
342062,500.0,2578
344291,500.0,2593
346083,500.0,2598
348101,500.0,2602
350126,2500.0,2607
352165,2500.0,2627
354200,2500.0,2637
356265,2500.0,2645
358381,2500.0,2650
360321,2500.0,2662
362374,2500.0,2668
364401,2500.0,2672
366443,2500.0,2676
368417,2500.0,2680
370327,2500.0,2686
372414,2500.0,2692
374501,2500.0,2701
376477,2500.0,2706
378679,2500.0,2710
380809,2500.0,2720
383000,2500.0,2725
385004,2500.0,2732
386981,2500.0,2737
389247,2500.0,2756
391272,2500.0,2764
393411,2500.0,2770
395504,2500.0,2781
397609,2500.0,2795
399822,2500.0,2804
401743,2500.0,2806
403725,2500.0,2812
405895,2500.0,2821
407984,2500.0,2829
410043,2500.0,2833
412177,2500.0,2839
414305,2500.0,2860
416341,2500.0,2872
418518,2500.0,2875
420734,2500.0,2877
422683,2500.0,2882
424644,2500.0,2902
426711,2500.0,2907
428706,2500.0,2909
430953,2500.0,2917
433050,2500.0,2919
435094,2500.0,2925
437242,2500.0,2928
439487,2500.0,2949
441645,2500.0,2961
443647,2500.0,2970
445711,2500.0,2981
447788,2500.0,2988
449730,2500.0,2997
451885,2500.0,3008
453806,2500.0,3015
455859,2500.0,3016
457927,2500.0,3024
459977,2500.0,3028
462226,2500.0,3031
464325,2500.0,3040
466392,2500.0,3056
468378,2500.0,3060
470571,2500.0,3066
472818,2500.0,3069
474941,2500.0,3077
477125,2500.0,3084
479242,2500.0,3090
481357,2500.0,3095
483424,2500.0,3101
485511,2500.0,3108
487632,2500.0,3114
489722,2500.0,3122
491940,2500.0,3124
493999,2500.0,3131
496235,2500.0,3145
498522,2500.0,3148
500655,2500.0,3152
502819,2500.0,3162
505010,2500.0,3168
507302,4500.0,3174
509238,4500.0,3179
511410,4500.0,3187
513375,4500.0,3193
515590,4500.0,3201
517800,4500.0,3210
519973,4500.0,3219
521846,4500.0,3221
524061,4500.0,3228
526126,4500.0,3244
528361,4500.0,3253
