training_step, return
69,2000.0
139,2000.0
166,2000.0
209,0.0
279,2000.0
349,2000.0
419,2000.0
489,2000.0
559,2000.0
623,0.0
692,2000.0
762,0.0
831,2000.0
898,2000.0
959,2000.0
1026,2000.0
1096,0.0
1163,2000.0
1233,2000.0
1294,0.0
1358,0.0
1428,0.0
1498,0.0
1568,0.0
1638,2000.0
1703,0.0
1708,0.0
1772,0.0
1836,0.0
1906,2000.0
1976,2000.0
2037,2000.0
2104,2000.0
2171,2000.0
2241,2000.0
2308,2000.0
2375,2000.0
2439,2000.0
2506,2000.0
2573,2000.0
2640,2000.0
2704,0.0
2768,0.0
2832,0.0
2897,0.0
2962,0.0
3023,0.0
3084,2000.0
3148,0.0
3213,0.0
3280,2000.0
3350,2000.0
3415,2000.0
3480,0.0
3547,2000.0
3614,2000.0
3684,2000.0
3749,2000.0
3816,2000.0
3877,0.0
3942,0.0
4006,2000.0
4067,2000.0
4134,2000.0
4198,0.0
4268,2000.0
4335,2000.0
4399,2000.0
4453,0.0
4464,0.0
4534,0.0
4599,0.0
4663,0.0
4730,2000.0
4800,2000.0
4864,0.0
4934,2000.0
4995,2000.0
5062,2000.0
5127,0.0
5192,0.0
5251,2000.0
5316,0.0
5386,2000.0
5450,2000.0
5516,2000.0
5586,2000.0
5656,2000.0
5726,2000.0
5791,0.0
5861,2000.0
5931,2000.0
5997,2000.0
6067,2000.0
6131,2000.0
6201,2000.0
6271,2000.0
6294,2000.0
6335,0.0
6399,2000.0
6469,2000.0
6539,2000.0
6579,2000.0
6596,0.0
6666,2000.0
6725,2000.0
6782,0.0
6847,0.0
6904,0.0
6968,2000.0
7032,2000.0
7102,0.0
7159,0.0
7224,0.0
7289,0.0
7346,0.0
7410,2000.0
7480,2000.0
7544,2000.0
7612,2000.0
7677,0.0
7734,0.0
7791,0.0
7859,2000.0
7929,2000.0
7997,2000.0
8054,0.0
8121,2000.0
8188,2000.0
8253,0.0
8318,0.0
8375,0.0
8442,2000.0
8512,2000.0
8571,2000.0
8641,2000.0
8711,2000.0
8791,2000.0
8850,2000.0
8917,2000.0
8982,2000.0
9041,0.0
9121,2000.0
9201,2000.0
9281,2000.0
9348,2000.0
9415,2000.0
9482,2000.0
9541,2000.0
9606,0.0
9686,2000.0
9753,0.0
9818,0.0
9875,0.0
9932,0.0
9991,2000.0
10050,2000.0
10115,0.0
10182,2000.0
10241,2000.0
10306,0.0
10373,2000.0
10438,0.0
10495,0.0
10562,2000.0
10629,2000.0
10709,2000.0
10776,2000.0
10843,2000.0
10923,2000.0
10990,2000.0
11070,2000.0
11127,0.0
11186,2000.0
11251,0.0
11316,0.0
11375,0.0
11440,0.0
11505,0.0
11562,0.0
11621,2000.0
11680,2000.0
11745,0.0
11810,0.0
11889,2000.0
11956,2000.0
12020,2000.0
12079,2000.0
12143,2000.0
12208,0.0
12272,2000.0
12336,2000.0
12415,2000.0
12472,0.0
12536,0.0
12593,0.0
12672,2000.0
12736,2000.0
12793,0.0
12814,2000.0
12850,0.0
12915,0.0
12994,2000.0
13073,2000.0
13152,2000.0
13231,2000.0
13310,2000.0
13369,2000.0
13428,2000.0
13493,0.0
13552,0.0
13631,2000.0
13690,2000.0
13755,0.0
13834,2000.0
13891,2000.0
13970,2000.0
14034,2000.0
14099,0.0
14163,2000.0
14222,2000.0
14279,0.0
14338,2000.0
14417,2000.0
14474,0.0
14538,2000.0
14602,2000.0
14666,2000.0
14745,2000.0
14817,2000.0
14882,0.0
14947,0.0
15026,2000.0
15103,2000.0
15175,2000.0
15232,0.0
15311,2000.0
15390,2000.0
15462,2000.0
15534,2000.0
15606,2000.0
15671,0.0
15748,2000.0
15814,2000.0
15891,0.0
15963,2000.0
16029,0.0
16095,2000.0
16172,0.0
16229,2000.0
16301,2000.0
16378,2000.0
16443,2000.0
16508,2000.0
16573,2000.0
16638,2000.0
16703,0.0
16793,2000.0
16850,0.0
16922,2000.0
16994,2000.0
17066,2000.0
17138,2000.0
17215,2000.0
17292,2000.0
17357,0.0
17429,2000.0
17519,2000.0
17584,0.0
17661,2000.0
17718,0.0
17808,2000.0
17873,0.0
17946,2000.0
18023,2000.0
18100,2000.0
18165,0.0
18230,0.0
18287,0.0
18360,2000.0
18394,2000.0
18417,0.0
18490,2000.0
18563,2000.0
18635,2000.0
18706,2000.0
18771,0.0
18842,2000.0
18907,0.0
18978,0.0
19049,2000.0
19121,2000.0
19186,0.0
19251,0.0
19322,2000.0
19393,2000.0
19420,2000.0
19450,0.0
19527,2000.0
19592,0.0
19657,0.0
19722,0.0
19794,2000.0
19866,2000.0
19943,2000.0
20015,0.0
20087,2000.0
20164,2000.0
20236,2000.0
20307,2000.0
20372,0.0
20394,2000.0
20429,0.0
20501,2000.0
20534,2000.0
20558,0.0
20620,2000.0
20692,2000.0
20754,2000.0
20819,0.0
20891,2000.0
20948,2000.0
21025,2000.0
21102,2000.0
21159,0.0
21221,2000.0
21286,2000.0
21358,2000.0
21414,2000.0
21415,0.0
21487,2000.0
21514,2000.0
21544,0.0
21604,0.0
21661,2000.0
21718,0.0
21795,0.0
21855,0.0
21917,0.0
21994,2000.0
22066,2000.0
22123,0.0
22195,2000.0
22257,0.0
22334,2000.0
22411,2000.0
22488,0.0
22565,2000.0
22625,0.0
22685,0.0
22685,0.0
22762,2000.0
22819,0.0
22881,2000.0
22941,0.0
23003,0.0
23063,0.0
23135,2000.0
23207,2000.0
23279,2000.0
23356,0.0
23413,0.0
23490,2000.0
23562,2000.0
23653,2000.0
23730,2000.0
23792,2000.0
23854,2000.0
23916,2000.0
23978,2000.0
24069,2000.0
24131,0.0
24214,2000.0
24271,2000.0
24331,2000.0
24388,0.0
24448,2000.0
24525,2000.0
24587,2000.0
24644,0.0
24704,0.0
24787,2000.0
24844,2000.0
24906,2000.0
24989,2000.0
25049,2000.0
25132,2000.0
25209,0.0
25292,2000.0
25349,2000.0
25432,2000.0
25515,2000.0
25577,2000.0
25637,0.0
25697,0.0
25780,2000.0
25863,2000.0
25940,2000.0
26002,2000.0
26085,2000.0
26168,2000.0
26225,0.0
26282,2000.0
26342,0.0
26419,2000.0
26479,0.0
26567,2000.0
26648,0.0
26705,2000.0
26762,2000.0
26843,2000.0
26931,2000.0
26991,0.0
27072,2000.0
27132,0.0
27192,0.0
27273,0.0
27333,0.0
27414,2000.0
27495,2000.0
27576,2000.0
27657,2000.0
27745,2000.0
27805,0.0
27888,2000.0
27971,2000.0
28052,2000.0
28109,0.0
28192,2000.0
28280,0.0
28361,0.0
28442,2000.0
28523,2000.0
28604,2000.0
28692,2000.0
28780,2000.0
28863,2000.0
28920,2000.0
29008,2000.0
29091,2000.0
29172,0.0
29253,2000.0
29313,0.0
29373,0.0
29433,2000.0
29521,2000.0
29578,0.0
29635,0.0
29695,0.0
29778,0.0
29866,0.0
29923,0.0
29983,0.0
30066,2000.0
30126,0.0
30214,0.0
30271,0.0
30352,2000.0
30412,0.0
30500,2000.0
30581,2000.0
30662,0.0
30750,2000.0
30833,2000.0
30890,2000.0
30971,2000.0
31052,0.0
31140,2000.0
31197,0.0
31254,0.0
31337,2000.0
31397,0.0
31454,0.0
31511,0.0
31599,2000.0
31656,0.0
31716,0.0
31773,2000.0
31856,0.0
31913,0.0
31996,2000.0
32077,2000.0
32158,2000.0
32241,2000.0
32301,0.0
32384,2000.0
32441,0.0
32528,2000.0
32615,0.0
32696,2000.0
32777,2000.0
32858,0.0
32939,2000.0
33022,2000.0
33109,2000.0
33166,0.0
33253,2000.0
33310,0.0
33367,0.0
33424,0.0
33484,0.0
33571,2000.0
33628,0.0
33688,0.0
33748,0.0
33808,0.0
33891,2000.0
33948,2000.0
34035,0.0
34092,0.0
34152,0.0
34212,0.0
34272,2000.0
34359,2000.0
34442,2000.0
34525,2000.0
34585,0.0
34691,2000.0
34748,0.0
34835,0.0
34895,2000.0
35001,2000.0
35061,0.0
35142,0.0
35202,0.0
35289,0.0
35376,2000.0
35463,2000.0
35557,2000.0
35638,2000.0
35725,2000.0
35819,2000.0
35900,2000.0
35928,2000.0
35957,0.0
35988,2000.0
36014,0.0
36095,0.0
36205,0.0
36265,0.0
36325,2000.0
36382,0.0
36492,0.0
36602,0.0
36696,2000.0
36753,0.0
36810,0.0
36904,2000.0
36961,0.0
37071,0.0
37158,2000.0
37218,0.0
37305,2000.0
37392,2000.0
37479,2000.0
37573,2000.0
37630,0.0
37724,2000.0
37820,2000.0
37877,2000.0
37987,0.0
38081,0.0
38191,0.0
38287,2000.0
38381,2000.0
38441,0.0
38501,0.0
38611,0.0
38668,0.0
38762,0.0
38858,2000.0
38952,2000.0
39012,0.0
39072,0.0
39132,0.0
39192,0.0
39302,0.0
39396,2000.0
39475,2000.0
39532,0.0
39642,2000.0
39702,2000.0
39796,2000.0
39906,0.0
39985,0.0
40079,2000.0
40136,0.0
40196,0.0
40290,0.0
40347,0.0
40407,0.0
40486,2000.0
40580,2000.0
40640,0.0
40750,0.0
40860,0.0
40939,2000.0
41033,2000.0
41127,2000.0
41221,2000.0
41281,0.0
41375,2000.0
41469,2000.0
41548,2000.0
41608,0.0
41702,2000.0
41812,0.0
41922,0.0
42015,2000.0
42075,0.0
42154,2000.0
42247,2000.0
42304,2000.0
42361,0.0
42440,2000.0
42519,2000.0
42598,0.0
42677,2000.0
42787,0.0
42866,2000.0
42945,2000.0
43024,2000.0
43084,0.0
43163,2000.0
43242,0.0
43299,0.0
43409,0.0
43469,0.0
43529,0.0
43561,2000.0
43586,0.0
43665,2000.0
43744,2000.0
43801,0.0
43880,2000.0
43989,2000.0
44068,0.0
44147,2000.0
44213,2000.0
44270,0.0
44327,2000.0
44393,0.0
44472,2000.0
44532,2000.0
44642,0.0
44699,0.0
44765,2000.0
44844,2000.0
44923,2000.0
44980,0.0
45090,0.0
45156,0.0
45235,0.0
45292,0.0
45371,2000.0
45431,0.0
45497,0.0
45607,0.0
45667,0.0
45727,2000.0
45793,0.0
45872,2000.0
45938,2000.0
46004,2000.0
46061,2000.0
46117,0.0
46177,0.0
46233,0.0
46312,2000.0
46391,0.0
46470,2000.0
46549,0.0
46628,2000.0
46738,0.0
46798,0.0
46854,0.0
46910,2000.0
46970,0.0
47030,2000.0
47109,2000.0
47165,0.0
47273,2000.0
47329,0.0
47395,2000.0
47455,0.0
47521,2000.0
47628,2000.0
47688,0.0
47748,0.0
47814,0.0
47870,2000.0
47936,0.0
48002,2000.0
48105,2000.0
48161,0.0
48227,2000.0
48283,0.0
48393,0.0
48496,0.0
48606,0.0
48672,2000.0
48782,0.0
48838,0.0
48904,2000.0
49007,2000.0
49110,2000.0
49176,0.0
49279,2000.0
49345,0.0
49405,0.0
49431,2000.0
49461,0.0
49527,0.0
49587,2000.0
49647,2000.0
49707,0.0
49808,2000.0
49874,2000.0
49975,2000.0
50085,0.0
50195,2000.0
50305,2000.0
50339,2000.0
50361,0.0
50417,0.0
50518,2000.0
50578,0.0
50679,2000.0
50739,0.0
50799,0.0
50859,0.0
50960,2000.0
51016,2000.0
51076,0.0
51132,0.0
51242,0.0
51298,0.0
51354,0.0
51410,2000.0
51511,2000.0
51571,0.0
51681,0.0
51741,0.0
51801,0.0
51867,0.0
51923,2000.0
51989,2000.0
52090,2000.0
52119,2000.0
52146,0.0
52256,2000.0
52316,2000.0
52426,0.0
52492,2000.0
52552,0.0
52612,2000.0
52668,0.0
52728,0.0
52829,2000.0
52889,0.0
52949,2000.0
53059,0.0
53160,2000.0
53261,2000.0
53362,2000.0
53472,2000.0
53582,2000.0
53638,2000.0
53698,2000.0
53799,2000.0
53909,0.0
53969,0.0
54029,0.0
54130,2000.0
54240,0.0
54296,0.0
54352,2000.0
54418,0.0
54519,2000.0
54579,0.0
54680,2000.0
54746,2000.0
54847,2000.0
54948,2000.0
55004,0.0
55114,0.0
55224,2000.0
55290,2000.0
55356,2000.0
