training_step,0,1,2,3,4
4026434,123,229,19,166,80
4032195,123,229,19,166,80
4038006,123,229,19,166,80
4043658,123,229,19,166,80
4049452,123,229,19,166,80
4055145,123,229,19,166,80
4060862,123,229,19,166,80
4066164,123,229,19,166,80
4071894,123,229,19,166,80
4077389,123,229,19,166,80
4082822,123,229,19,166,80
4088535,123,229,19,166,80
4094132,123,229,19,166,80
4099642,123,229,19,166,80
4105323,123,229,19,166,80
4110734,123,229,19,166,80
4116598,123,229,19,166,80
4122498,123,229,19,166,80
4127996,123,229,19,166,80
4133624,123,229,19,156,80
4139392,123,229,19,156,80
4145030,123,229,19,156,80
4150932,123,229,19,156,80
4156678,123,229,19,156,80
4162597,123,229,19,156,80
4168636,123,229,19,156,80
4174289,123,229,19,156,80
4180231,123,229,19,156,80
4186032,123,229,19,156,80
4191876,123,229,19,156,80
4197726,123,229,19,156,80
4203560,123,229,19,156,80
4209367,123,229,19,156,80
4215207,123,229,19,156,80
4221205,123,229,19,156,80
4227020,123,229,19,156,80
4232696,123,229,19,156,80
4238545,123,229,19,156,80
4244592,123,229,19,156,80
4250348,123,229,19,156,80
4256207,123,229,19,156,80
4262077,123,229,19,156,80
4267711,123,229,19,156,80
4273615,123,229,19,156,80
4279332,123,229,19,156,80
4285144,123,229,19,156,80
4291076,123,229,19,156,80
4296782,123,229,19,156,80
4302662,123,229,19,156,80
4308465,123,229,19,156,80
4314194,123,229,19,156,80
4319925,123,229,19,156,80
4325853,123,229,19,156,80
4331579,123,229,19,156,80
4337482,123,229,19,156,80
4343368,123,229,19,156,80
4349224,123,229,19,156,80
4354882,123,229,19,156,80
4360581,123,229,19,156,80
4366454,123,229,19,156,80
4372265,123,229,19,156,80
4377906,123,229,19,156,80
4383919,123,229,19,156,80
4389715,123,229,19,156,80
4395473,123,229,19,156,80
4401031,123,229,19,156,80
4406880,123,229,19,156,80
4412738,123,229,19,156,80
4418432,123,229,19,156,80
4424035,123,229,19,156,80
4429872,123,229,19,156,80
4435718,123,229,19,156,80
4441681,123,229,19,156,80
4447570,123,229,19,156,80
4453264,123,229,19,156,80
4459093,123,229,19,156,80
4464884,123,229,19,156,80
4470691,123,229,19,156,80
4476436,123,229,19,156,80
4482069,123,229,19,156,80
4487835,123,229,19,156,80
4493508,123,229,19,156,80
4499387,123,229,19,156,80
4505137,123,229,19,156,80
4510961,123,229,19,156,80
4516631,123,229,19,156,80
4522261,123,229,19,156,80
4528107,123,229,19,156,80
4534050,123,229,19,156,80
4539700,123,229,19,156,80
4545551,123,229,19,156,80
4551265,123,229,19,146,80
4557059,123,229,19,146,80
4562592,123,229,19,146,80
4568357,123,229,19,146,80
4574136,123,229,19,146,80
4579870,123,229,19,146,80
4585512,123,229,19,146,80
4591091,123,229,19,146,80
4596878,123,229,19,146,80
4602680,123,229,19,146,80
4608438,123,229,19,146,80
4614128,123,229,19,146,80
4619746,123,229,19,146,80
4625458,123,229,19,136,80
4631182,123,229,19,136,80
4637070,123,229,19,136,80
4642857,123,229,19,136,80
4648523,123,229,19,136,80
4654255,123,229,19,126,80
4659902,123,229,19,126,80
4665656,123,229,19,126,80
4671309,123,229,19,126,80
4676814,123,229,19,126,80
4682341,123,229,19,116,80
4687958,123,229,19,116,80
4693675,123,229,19,116,80
4699212,123,229,19,116,80
4704841,123,229,19,116,80
4710743,123,229,19,116,80
4716538,123,229,19,106,80
4722538,123,229,19,106,80
4728344,123,229,19,106,80
4734218,123,229,19,106,80
4739832,123,229,19,106,80
4745536,123,229,19,106,80
4751364,123,229,19,106,80
4757199,123,229,19,106,80
4763109,123,229,19,106,80
4769160,123,229,19,106,80
4774777,123,229,19,106,80
4780496,123,229,19,106,80
4786199,123,229,19,106,80
4791998,123,229,19,106,80
4797684,123,229,19,106,80
4803413,123,229,19,106,80
4809147,123,229,19,106,80
4814630,123,229,19,106,80
4820511,123,229,19,106,80
4826398,123,229,19,96,80
4832072,123,229,19,96,80
4837859,123,229,19,96,80
4843809,123,229,19,96,80
4849664,123,229,19,96,80
4855592,123,229,19,86,80
4861420,123,229,19,86,80
4867093,123,229,19,86,80
4872884,123,229,19,86,80
4878630,123,229,19,86,80
4884342,123,229,19,86,80
4889981,123,229,19,86,80
4895695,123,229,19,86,80
4901124,123,229,19,86,80
4906786,123,229,19,86,80
4912437,123,229,19,86,80
4918254,123,229,19,86,80
4923907,123,229,19,86,80
4929672,123,229,19,86,80
4935558,123,229,19,86,80
4941466,123,229,19,86,80
4947249,123,229,19,76,80
4953161,123,229,19,76,80
4959233,123,229,19,76,80
4965081,123,229,19,76,80
4971043,123,229,19,76,80
4977025,123,229,19,76,80
4982973,123,229,19,76,80
4988643,123,229,19,76,80
4994500,123,229,19,76,80
5000273,123,229,19,76,80
5006085,123,229,19,76,80
5011890,123,229,19,76,80
5017578,123,229,19,76,80
5023211,123,229,19,76,80
5028975,123,229,19,76,80
5034846,123,229,19,76,80
5040676,123,229,19,76,80
5046579,123,229,19,76,80
5052292,123,229,19,76,80
5058237,123,229,19,76,80
5064235,123,229,19,76,80
5069983,123,229,19,76,80
5075696,123,229,19,76,80
5081664,123,229,19,76,80
5087647,123,229,19,76,80
5093498,123,229,19,76,80
5099349,123,229,19,76,80
5105147,123,229,19,76,80
5111142,123,229,19,76,80
5116970,123,229,19,76,80
5122845,123,229,19,76,80
5128691,123,229,19,76,80
5134723,123,229,19,76,80
5140698,123,229,19,76,80
5146462,123,229,19,76,80
5152300,123,229,19,76,80
5158106,123,229,19,76,80
5163856,123,229,19,76,80
5169641,123,229,19,76,80
5175478,123,229,19,76,80
5181256,123,229,19,76,80
5187015,123,229,19,76,80
5192839,123,229,19,76,80
5198704,123,229,19,76,80
5204582,123,229,19,76,80
5210049,123,229,19,76,80
5215908,123,229,19,76,80
5221852,123,229,19,76,80
5227637,123,229,19,76,80
5233363,123,229,19,76,80
5239175,123,229,19,76,80
5245130,123,229,19,76,80
5251030,123,229,19,76,80
5256878,123,229,19,76,80
5262652,123,229,19,76,80
5268497,123,229,19,76,80
5274318,123,229,19,76,80
5280131,123,229,19,76,80
5286081,123,229,19,76,80
5291821,123,229,19,76,80
5297679,123,229,19,76,80
5303418,123,229,19,76,80
5309144,123,229,19,76,80
5314928,123,229,19,76,80
5320894,123,229,19,76,80
5326597,123,229,19,76,80
5332666,123,229,19,76,80
5338589,123,229,19,76,80
5344378,123,229,19,76,80
5350387,123,229,19,76,80
5356461,123,229,19,76,80
5362550,123,229,19,76,80
5368481,123,229,19,76,80
5374125,123,229,19,76,80
5379966,123,229,19,76,80
5386045,123,229,19,76,80
5391999,123,229,19,76,80
5397753,123,229,19,76,80
5403616,123,229,19,76,80
5409522,123,229,19,76,80
5415296,123,229,19,76,80
5420956,123,229,19,76,80
5426897,123,229,19,76,80
5432774,123,229,19,76,80
5438672,123,229,19,76,80
5444483,123,229,19,76,80
5450504,123,229,19,76,80
5456356,123,229,19,76,80
5462153,123,229,19,76,80
5468054,123,229,19,76,80
5474044,123,229,19,76,80
5479787,123,229,19,76,80
5485849,123,229,19,76,80
5491567,123,229,19,76,80
5497513,123,229,19,76,80
5503392,123,229,19,76,80
5509457,123,229,19,76,80
5515209,123,229,19,76,80
5521025,123,229,19,76,80
5526872,123,229,19,76,80
5532686,123,229,19,76,80
5538511,123,229,19,76,80
5544424,123,229,19,76,80
5550421,123,229,19,76,80
5556223,123,229,19,76,80
5562132,123,229,19,76,80
5567949,123,229,19,76,80
5573822,123,229,19,76,80
5579717,123,229,19,76,80
5585630,123,229,19,76,80
5591645,123,229,19,76,80
5597426,123,229,19,76,80
5603254,123,229,19,76,80
5608996,123,229,19,76,80
5614680,123,229,19,76,80
5620459,123,229,19,76,80
5626319,123,229,19,76,80
5632166,123,229,19,76,80
5638084,123,229,19,76,80
5643922,123,229,19,76,80
5649724,123,229,19,76,80
5655348,123,229,19,76,80
5661292,123,229,19,76,80
5667004,123,229,19,76,80
5672907,123,229,19,76,80
5678859,123,229,19,76,80
5684878,123,229,19,76,80
5690746,123,229,19,76,80
5696428,123,229,19,76,80
5702258,123,229,19,76,80
5708021,123,229,19,76,80
5713754,123,229,19,76,80
5719494,123,229,19,76,80
5725195,123,229,19,76,80
5730815,123,229,19,76,80
5736490,123,229,19,76,80
5742160,123,229,19,76,80
5747994,123,229,19,76,80
5753824,123,229,19,76,80
5759583,123,229,19,76,80
5765486,123,229,19,76,80
5771368,123,229,19,76,80
5777062,123,229,19,76,80
5782733,123,229,19,76,80
5788556,123,229,19,76,80
5794474,123,229,19,76,80
5800261,123,229,19,76,80
5805962,123,229,19,76,80
5811786,123,229,19,76,80
5817891,123,229,19,76,80
5823706,123,229,19,76,80
5829622,123,229,19,76,80
5835538,123,229,19,76,80
5841258,123,229,19,76,80
5846865,123,229,19,76,80
5852804,123,229,19,76,80
5858601,123,229,19,76,80
5864569,123,229,19,76,80
5870213,123,229,19,76,80
5876065,123,229,19,76,80
5881834,123,229,19,76,80
5887248,123,229,19,76,80
5893047,123,229,19,76,80
5898904,123,229,19,76,80
5904689,123,229,19,76,80
5910449,123,229,19,76,80
5916294,123,229,19,76,80
5922063,123,229,19,76,80
5927917,123,229,19,76,80
5933665,123,229,19,76,80
5939262,123,229,19,76,80
5944676,123,229,19,76,80
5950578,123,229,19,76,80
5956410,123,229,19,76,80
5962049,123,229,19,76,80
5967820,123,229,19,76,80
5973697,123,229,19,76,80
5979443,123,229,19,76,80
5985174,123,229,19,76,80
5991042,123,229,19,76,80
5996830,123,229,19,76,80
6002517,123,229,19,76,80
6008311,123,229,19,76,80
6014062,123,229,19,76,80
6019881,123,229,19,76,80
6025686,123,229,19,76,80
6031290,123,229,19,76,80
6037205,123,229,19,76,80
6043096,123,229,19,76,80
6048728,123,229,19,76,80
6054562,123,229,19,76,80
6060322,123,229,19,76,80
6065917,123,229,19,76,80
6071587,123,229,19,76,80
6077329,123,229,19,76,80
6083250,123,229,19,76,80
6089155,123,229,19,76,80
6095103,123,229,19,76,80
6100851,123,229,19,76,80
6106542,123,229,19,76,80
6112146,123,229,19,76,80
6117814,123,229,19,76,80
6123763,123,229,19,76,80
6129785,123,229,19,76,80
6135686,123,229,19,76,80
6141386,123,229,19,76,80
6146939,123,229,19,76,80
6152483,123,229,19,76,80
6158277,123,229,19,76,80
6163863,123,229,19,76,80
6169563,123,229,19,76,80
6175374,123,229,19,76,80
6181178,123,229,19,76,80
6186909,123,229,19,76,80
6192531,123,229,19,76,80
6198466,123,229,19,76,80
6204264,123,229,19,76,80
6209875,123,229,19,76,80
6215409,123,229,19,76,80
6221234,123,229,19,76,80
6226776,123,229,19,76,80
6232475,123,229,19,76,80
6238066,123,229,19,76,80
6243876,123,229,19,76,80
6249680,123,229,19,76,80
6255328,123,229,19,76,80
6261014,123,229,19,76,80
6266751,123,229,19,76,80
6272401,123,229,19,76,80
6278067,123,229,19,76,80
6283778,123,229,19,76,80
6289632,123,229,19,76,80
6295390,123,229,19,76,80
6301054,123,229,19,76,80
6306641,123,229,19,76,80
6312236,123,229,19,76,80
6317944,123,229,19,76,80
6323631,123,229,19,76,80
6329408,123,229,19,76,80
6335174,123,229,19,76,80
6340790,113,229,19,76,80
6346591,113,229,19,76,80
6352325,113,229,19,76,80
6358440,113,229,19,76,80
6364292,113,229,19,76,80
6370232,113,229,19,76,80
6376171,113,229,19,76,80
6382230,113,229,19,76,80
6388135,113,229,19,76,80
6394025,113,229,19,76,80
6399597,113,229,19,76,80
6405665,113,229,19,76,80
6411529,113,229,19,76,80
6417339,113,229,19,76,80
6423369,113,229,19,76,80
6429200,113,229,19,76,80
6434907,113,229,19,76,80
6440609,113,229,19,76,80
6446304,113,229,19,76,80
6451952,113,229,19,76,80
6457778,113,229,19,76,80
6463522,113,229,19,76,80
6469283,113,229,19,76,80
6474934,113,229,19,76,80
6480577,113,229,19,76,80
6486334,113,229,19,76,80
6492025,113,229,19,76,80
6497802,113,229,19,76,80
6503267,113,229,19,76,80
6509054,113,229,19,76,80
6514794,113,229,19,76,80
6520246,113,229,19,76,80
6525962,113,229,19,76,80
6531623,113,229,19,76,80
6537223,113,229,19,76,80
6542911,113,229,19,76,80
6548664,113,229,19,76,80
6554350,113,229,19,76,80
6560033,113,229,19,76,80
6565605,113,229,19,76,80
6571277,113,229,19,76,80
6576944,113,229,19,76,80
6582786,113,229,19,76,80
6588447,113,229,19,76,80
6594307,113,229,19,76,80
6600025,113,229,19,76,80
6605710,113,229,19,76,80
6611371,113,229,19,76,80
6616968,113,229,19,76,80
6622726,113,229,19,76,80
6628356,113,229,19,76,80
6634033,113,229,19,76,80
6639693,113,229,19,76,80
6645452,113,229,19,76,80
6651031,113,229,19,76,80
6656772,113,229,19,76,80
6662399,113,229,19,76,80
6668032,113,229,19,76,80
6673478,113,229,19,76,80
6679109,113,229,19,76,80
6684573,113,229,19,76,80
6690376,113,229,19,76,80
6695943,113,229,19,76,80
6701619,113,229,19,76,80
6707248,113,229,19,76,80
6712895,113,229,19,76,80
6718522,113,229,19,76,80
6724324,113,229,19,76,80
6729910,113,229,19,76,80
6735721,113,229,19,76,80
6741347,113,229,19,76,80
6746970,113,229,19,76,80
6752486,113,229,19,76,80
6758203,113,229,19,76,80
6763827,113,229,19,76,80
6769504,113,229,19,76,80
6775192,113,229,19,76,80
6780853,113,229,19,76,80
6786608,113,229,19,76,80
6792278,113,229,19,76,80
6797952,113,229,19,76,80
6803590,113,229,19,76,80
6809393,113,229,19,76,80
6815106,113,229,19,76,80
6820696,113,229,19,76,80
6826240,113,229,19,76,80
6831874,113,229,19,76,80
6837506,113,229,19,76,80
6843215,113,229,19,76,80
6848903,113,229,19,76,80
6854456,113,229,19,76,80
6860177,113,229,19,76,80
6865866,113,229,19,76,80
6871398,113,229,19,76,80
6877033,113,229,19,76,80
6882769,113,229,19,76,80
6888426,113,229,19,76,80
6894044,113,229,19,76,80
6899628,113,229,19,76,80
6905135,113,229,19,76,80
6910738,113,229,19,76,80
6916324,113,229,19,76,80
6922008,113,229,19,76,80
6927582,113,229,19,76,80
6933177,113,229,19,76,80
6938903,113,229,19,76,80
6944685,113,229,19,76,80
6950429,113,229,19,76,80
6956082,113,229,19,76,80
6961462,113,229,19,76,80
6966974,113,229,19,76,80
6972550,113,229,19,76,80
6977992,113,229,19,76,80
6983703,113,229,19,76,80
6989282,113,229,19,76,80
6995011,113,229,19,76,80
7000815,113,229,19,76,80
7006558,113,229,19,76,80
7012403,113,229,19,76,80
7017829,113,229,19,76,80
7023496,113,229,19,76,80
7029065,113,229,19,76,80
7034757,113,229,19,76,80
7040455,113,229,19,76,80
7046135,113,229,19,76,80
7051849,113,229,19,76,80
7057698,113,229,19,76,80
7063334,113,229,19,76,80
7068978,113,229,19,76,80
7074583,113,229,19,76,80
7080112,113,229,19,76,80
7085704,113,229,19,76,80
7091152,113,229,19,76,80
7096583,113,229,19,76,80
7101853,113,229,19,76,80
7107078,113,229,19,76,80
7112540,113,229,19,76,80
7117930,113,229,19,76,80
7123193,113,229,19,76,80
7128411,113,229,19,76,80
7133599,113,229,19,76,80
7138832,113,229,19,76,80
7144163,113,229,19,76,80
7149375,113,229,19,76,80
7154514,113,229,19,76,80
7159789,113,229,19,76,80
7165107,113,229,19,76,80
7170290,113,229,19,76,80
7175541,113,229,19,76,80
7180812,113,229,19,76,80
7186033,113,229,19,76,80
7191223,113,229,19,76,80
7196377,113,229,19,76,80
7201550,113,229,19,76,80
7206876,113,229,19,76,80
7212220,113,229,19,76,80
7217516,113,229,19,76,80
7222776,113,229,19,76,80
7227999,113,229,19,76,80
7233222,113,229,19,76,80
7238590,113,229,19,76,80
7243874,113,229,19,76,80
7249147,113,229,19,76,80
7254407,113,229,19,76,80
7259797,113,229,19,76,80
7265074,113,229,19,76,80
7270357,113,229,19,76,80
7275627,113,229,19,76,80
7280914,113,229,19,76,80
7286276,113,229,19,76,80
7291566,113,229,19,76,80
7296812,113,229,19,76,80
7302127,113,229,19,76,80
7307443,113,229,19,76,80
7312660,113,229,19,76,80
7318008,113,229,19,76,80
7323275,113,229,19,76,80
7328557,113,229,19,76,80
7333885,113,229,19,76,80
7339160,113,229,19,76,80
7344442,113,229,19,76,80
7349730,113,229,19,76,80
7354962,113,229,19,76,80
7360285,113,229,19,76,80
7365667,113,229,19,76,80
7370793,113,229,19,76,80
7376120,113,229,19,76,80
7381393,113,229,19,76,80
7386696,113,229,19,76,80
7391898,113,229,19,76,80
7397197,113,229,19,76,80
7402467,113,229,19,76,80
7407728,113,229,19,76,80
7412999,113,229,19,76,80
7418376,113,229,19,76,80
7423639,113,229,19,76,80
7428966,113,229,19,76,80
7434299,113,229,19,76,80
7439646,113,229,19,76,80
7444809,113,229,19,76,80
7450202,113,229,19,76,80
7455531,113,229,19,76,80
7460877,113,229,19,76,80
7466130,113,229,19,76,80
7471444,113,229,19,76,80
7476795,113,229,19,76,80
7482087,113,229,19,76,80
7487414,113,229,19,76,80
7492723,113,229,19,76,80
7497837,113,229,19,76,80
7503159,113,229,19,76,80
7508441,113,229,19,76,80
7513753,113,229,19,76,80
7519035,113,229,19,76,80
7524314,113,229,19,76,80
7529569,113,229,19,76,80
7534858,113,229,19,76,80
7540136,113,229,19,76,80
7545423,113,229,19,76,80
7550786,113,229,19,76,80
7556070,113,229,19,76,80
7561300,113,229,19,76,80
7566567,113,229,19,76,80
7572103,113,229,19,66,80
7577444,113,229,19,66,80
7583004,113,229,19,66,80
7588522,113,229,19,66,80
7594223,113,229,19,66,80
7599605,113,229,19,66,80
7604825,113,229,19,66,80
7610353,113,229,19,66,80
7615787,113,229,19,66,80
7621250,113,229,19,66,80
7626665,113,229,19,66,80
7632073,113,229,19,66,80
7637472,113,229,19,66,80
7642971,113,229,19,66,80
7648467,113,229,19,66,80
7653782,113,229,19,66,80
7659195,113,229,19,66,80
7664501,113,229,19,66,80
7670001,113,229,19,66,80
7675586,113,229,19,66,80
7681047,113,229,19,66,80
7686320,113,229,19,66,80
7691747,113,229,19,66,80
7697024,113,229,19,66,80
7702370,113,229,19,66,80
7707623,113,229,19,66,80
7712983,113,229,19,66,80
7718371,113,229,19,66,80
7723678,113,229,19,66,80
7729083,113,229,19,66,80
7734386,113,229,19,66,80
7739504,113,229,19,66,80
7744751,113,229,19,66,80
7750179,113,229,19,66,80
7755457,113,229,19,66,80
7760803,113,229,19,66,80
7766076,113,229,19,66,80
7771353,113,229,19,66,80
7776714,113,229,19,66,80
7781894,113,229,19,66,80
7787245,113,229,19,66,80
7792472,113,229,19,66,80
7797852,113,229,19,66,80
7803085,113,229,19,66,80
7808374,113,229,19,66,80
7813676,113,229,19,66,80
7819034,113,229,19,66,80
7824324,113,229,19,66,80
7829643,113,229,19,66,80
7834877,113,229,19,66,80
7840051,113,229,19,66,80
7845345,113,229,19,66,80
7850743,113,229,19,66,80
7855955,113,229,19,66,80
7861255,113,229,19,66,80
7866603,113,229,19,66,80
7871989,113,229,19,66,80
7877325,113,229,19,66,80
7882563,113,229,19,66,80
7887911,113,229,19,66,80
7893169,113,229,19,66,80
7898433,113,229,19,66,80
7903687,113,229,19,66,80
7908925,113,229,19,66,80
7914271,113,229,19,66,80
7919559,113,229,19,66,80
7924821,113,229,19,66,80
7930053,113,229,19,66,80
7935309,113,229,19,66,80
7940673,113,229,19,66,80
7945999,113,229,19,66,80
7951257,113,229,19,66,80
7956483,113,229,19,66,80
7961695,113,229,19,66,80
7966967,113,229,19,66,80
7972263,113,229,19,66,80
7977575,113,229,19,66,80
7982855,113,229,19,66,80
7988105,113,229,19,66,80
7993381,113,229,19,66,80
7998549,113,229,19,66,80
8003773,113,229,19,66,80
8009065,113,229,19,66,80
8014289,113,229,19,66,80
8019533,113,229,19,66,80
8024775,113,229,19,66,80
8030067,113,229,19,66,80
8035327,113,229,19,66,80
8040567,113,229,19,66,80
8045837,113,229,19,66,80
8051183,113,229,19,66,80
8056525,113,229,19,66,80
8061804,113,229,19,66,80
8067052,113,229,19,66,80
8072394,113,229,19,66,80
8077578,113,229,19,66,80
8082756,113,229,19,66,80
8088053,113,229,19,66,80
8093275,113,229,19,66,80
8098571,113,229,19,66,80
8103772,113,229,19,66,80
8108990,113,229,19,66,80
8114236,113,229,19,66,80
8119526,113,229,19,66,80
8124875,113,229,19,66,80
8130201,113,229,19,66,80
8135469,113,229,19,66,80
8140652,113,229,19,66,80
8145927,113,229,19,66,80
8151155,113,229,19,66,80
8156385,113,229,19,66,80
8161652,113,229,19,66,80
8166849,113,229,19,66,80
8172169,113,229,19,66,80
8177534,113,229,19,66,80
8182804,113,229,19,66,80
8187950,113,229,19,66,80
8193149,113,229,19,66,80
8198392,113,229,19,66,80
8203681,113,229,19,66,80
8208976,113,229,19,66,80
8214333,113,229,19,66,80
8219637,113,229,19,66,80
8224828,113,229,19,66,80
8230138,113,229,19,66,80
8235264,113,229,19,66,80
8240529,113,229,19,66,80
8245821,113,229,19,66,80
8251058,113,229,19,66,80
8256318,113,229,19,66,80
8261440,113,229,19,66,80
8266727,113,229,19,66,80
8271972,113,229,19,66,80
8277078,113,229,19,66,80
8282435,113,229,19,66,80
8287697,113,229,19,66,80
8292996,113,229,19,66,80
8298194,113,229,19,66,80
8303472,113,229,19,66,80
8308671,113,229,19,66,80
8313928,113,229,19,66,80
8319185,113,229,19,66,80
8324475,113,229,19,66,80
8329590,113,229,19,66,80
8334890,113,229,19,66,80
8340171,113,229,19,66,80
8345486,113,229,19,66,80
8350659,113,229,19,66,80
8355969,113,229,19,66,80
8361235,113,229,19,66,80
8366425,113,229,19,66,80
8371776,113,229,19,66,80
8376976,113,229,19,66,80
8382221,113,229,19,66,80
8387544,113,229,19,66,80
8392766,113,229,19,66,80
8397960,113,229,19,66,80
8403160,113,229,19,66,80
8408416,113,229,19,66,80
8413719,113,229,19,66,80
8418876,113,229,19,66,80
8424129,113,229,19,66,80
8429326,113,229,19,66,80
8434689,113,229,19,66,80
8440008,113,229,19,66,80
8445301,113,229,19,66,80
8450562,113,229,19,66,80
8455639,113,229,19,66,80
8460935,113,229,19,66,80
8466223,113,229,19,66,80
8471426,113,229,19,66,80
8476596,113,229,19,66,80
8481902,113,229,19,66,80
8487147,113,229,19,66,80
8492368,113,229,19,66,80
8497708,113,229,19,66,80
8502992,113,229,19,66,80
8508324,113,229,19,66,80
8513625,113,229,19,66,80
8518987,113,229,19,66,80
8524278,113,229,19,66,80
8529564,113,229,19,66,80
8534839,113,229,19,66,80
8540119,113,229,19,66,80
8545463,113,229,19,66,80
8550707,113,229,19,66,80
8555939,113,229,19,66,80
8561199,113,229,19,66,80
8566453,113,229,19,66,80
8571792,113,229,19,66,80
8577092,113,229,19,66,80
8582423,113,219,19,66,80
8587837,113,219,19,66,80
8593266,113,219,19,66,80
8598693,113,219,19,66,80
8604096,113,219,19,66,80
8609536,113,209,19,66,80
8615016,113,209,19,66,80
8620512,113,209,19,66,80
8625968,113,209,19,66,80
8631397,113,209,19,66,80
8636836,113,209,19,66,80
8642254,113,209,19,66,80
8647667,113,209,19,66,80
8653142,113,199,19,66,80
8658821,113,199,19,66,80
8664414,113,199,19,66,80
8669963,113,199,19,66,80
8675521,113,189,19,66,80
8680777,113,189,19,66,80
8685914,113,189,19,66,80
8691102,113,189,19,66,80
8696271,113,189,19,66,80
8701312,113,189,19,66,80
8706558,113,189,19,66,80
8711700,113,189,19,66,80
8716973,113,189,19,66,80
8722235,113,189,19,66,80
8727446,113,189,19,66,80
8732581,113,179,19,66,80
8737590,113,179,19,66,80
8742618,113,179,19,66,80
8747850,113,179,19,66,80
8752973,113,179,19,66,80
8758099,113,169,19,66,80
8763288,113,169,19,66,80
8768397,113,169,19,66,80
8773365,113,169,19,66,80
8778454,113,169,19,66,80
8783580,113,169,19,66,80
8788749,113,169,19,66,80
8793776,113,169,19,66,80
8798835,113,169,19,66,80
8804026,113,159,19,66,80
8809133,113,159,19,66,80
8814198,113,159,19,66,80
8819314,113,159,19,66,80
8824351,113,149,19,66,80
8829359,113,149,19,66,80
8834466,113,149,19,66,80
8839539,113,149,19,66,80
8844672,113,139,19,66,80
8849692,113,139,19,66,80
8854805,113,139,19,66,80
8860004,113,139,9,66,80
8865256,113,139,9,66,80
8870346,113,129,9,66,80
8876075,113,129,9,56,80
8881625,103,129,9,56,70
8886962,103,129,9,56,70
8892615,103,119,9,56,70
8898089,103,119,9,46,70
8903803,103,119,9,46,70
8909626,103,119,9,46,60
8915249,93,119,9,46,60
8920973,93,109,9,36,60
8926640,93,109,9,36,60
8932091,93,109,9,36,60
8938232,83,99,9,36,50
8943988,83,99,9,36,50
8949732,83,99,9,26,50
8955471,83,99,9,26,50
8961018,73,99,9,26,50
8966613,73,99,9,26,50
8972370,73,89,9,16,40
8977910,73,89,9,16,40
8983333,63,89,9,16,40
8988794,63,89,9,16,40
8994215,63,89,0,16,30
8999648,63,89,0,6,30
9004926,53,79,0,6,30
9010378,53,79,0,6,30
9015705,53,79,0,6,30
9021088,53,79,0,6,30
9026613,53,79,0,6,30
9031920,43,69,0,6,30
9037568,43,69,0,6,30
9042904,43,69,0,6,30
9048420,43,59,0,6,30
9053908,43,59,0,6,30
9059621,33,59,0,6,30
9065444,33,59,0,6,30
9071059,33,59,0,6,30
9076791,23,49,0,6,30
9082442,23,49,0,6,30
9087986,23,49,0,6,30
9093468,23,49,0,6,30
9098817,23,49,0,6,30
9104321,23,39,0,6,30
9110231,13,39,0,6,20
9116067,13,39,0,6,20
9121943,13,39,0,6,20
9127645,13,29,0,6,20
9133544,13,29,0,6,10
9139694,3,29,0,0,10
9145548,3,29,0,0,10
9151458,3,29,0,0,10
9157233,3,29,0,0,10
9163372,3,19,0,0,0
9169379,0,19,0,0,0
9175231,0,19,0,0,0
9181160,0,19,0,0,0
9187320,0,19,0,0,0
9193382,0,19,0,0,0
9199237,0,9,0,0,0
9205138,0,9,0,0,0
9211035,0,9,0,0,0
9217192,0,9,0,0,0
9223023,0,0,0,0,0
9228791,0,0,0,0,0
9234761,0,0,0,0,0
9241015,0,0,0,0,0
9247064,0,0,0,0,0
9253274,0,0,0,0,0
9259640,0,0,0,0,0
9265797,0,0,0,0,0
9271976,0,0,0,0,0
9278395,0,0,0,0,0
9284730,0,0,0,0,0
9290940,0,0,0,0,0
9296930,0,0,0,0,0
9302864,0,0,0,0,0
9309270,0,0,0,0,0
9315481,0,0,0,0,0
9321427,0,0,0,0,0
9327389,0,0,0,0,0
9333811,0,0,0,0,0
9339941,0,0,0,0,0
9345943,0,0,0,0,0
9352481,0,0,0,0,0
9358478,0,0,0,0,0
9365468,0,0,0,0,0
9371862,0,0,0,0,0
9378343,0,0,0,0,0
9384468,0,0,0,0,0
9390392,0,0,0,0,0
9396548,0,0,0,0,0
9402542,0,0,0,0,0
9408512,0,0,0,0,0
9414547,0,0,0,0,0
9420555,0,0,0,0,0
9426745,0,0,0,0,0
9432720,0,0,0,0,0
9438622,0,0,0,0,0
9444547,0,0,0,0,0
9450446,0,0,0,0,0
9456320,0,0,0,0,0
9462145,0,0,0,0,0
9467977,0,0,0,0,0
9473781,0,0,0,0,0
9479762,0,0,0,0,0
9485670,0,0,0,0,0
9491533,0,0,0,0,0
9497313,0,0,0,0,0
9503132,0,0,0,0,0
9509117,0,0,0,0,0
9514920,0,0,0,0,0
9520884,0,0,0,0,0
9526659,0,0,0,0,0
9532683,0,0,0,0,0
9538751,0,0,0,0,0
9544778,0,0,0,0,0
9550713,0,0,0,0,0
9556783,0,0,0,0,0
9563530,0,0,0,0,0
9569572,0,0,0,0,0
9575580,0,0,0,0,0
9581685,0,0,0,0,0
9587646,0,0,0,0,0
9593557,0,0,0,0,0
9599418,0,0,0,0,0
9605382,0,0,0,0,0
9611344,0,0,0,0,0
9617163,0,0,0,0,0
9622906,0,0,0,0,0
9628833,0,0,0,0,0
