training_step, return
49,0.0
99,0.0
149,100.0
199,0.0
249,100.0
299,0.0
349,0.0
399,0.0
449,100.0
499,0.0
549,0.0
593,100.0
643,0.0
693,100.0
726,100.0
757,0.0
788,0.0
837,100.0
868,0.0
910,0.0
960,0.0
1002,100.0
1033,0.0
1083,0.0
1133,0.0
1164,0.0
1214,0.0
1264,0.0
1306,0.0
1348,100.0
1379,0.0
1410,0.0
1455,0.0
1505,0.0
1550,100.0
1592,100.0
1631,0.0
1673,0.0
1723,0.0
1773,100.0
1812,100.0
1854,100.0
1885,100.0
1916,0.0
1958,0.0
1989,0.0
2020,0.0
2051,0.0
2089,0.0
2139,100.0
2189,0.0
2239,0.0
2281,0.0
2323,100.0
2373,0.0
2415,100.0
2446,0.0
2484,0.0
2515,0.0
2565,0.0
2615,0.0
2653,0.0
2691,0.0
2741,0.0
2783,100.0
2833,0.0
2871,100.0
2913,100.0
2963,0.0
3013,0.0
3051,100.0
3089,100.0
3131,100.0
3181,100.0
3231,0.0
3281,0.0
3331,0.0
3373,0.0
3423,0.0
3454,0.0
3504,0.0
3535,0.0
3573,0.0
3623,100.0
3665,0.0
3696,0.0
3746,0.0
3777,0.0
3815,0.0
3857,100.0
3907,0.0
3957,0.0
4007,0.0
4038,0.0
4088,0.0
4138,0.0
4169,100.0
4207,0.0
4257,0.0
4307,0.0
4338,0.0
4376,100.0
4414,100.0
4464,0.0
4495,100.0
4537,0.0
4575,100.0
4606,0.0
4648,100.0
4679,0.0
4717,0.0
4767,0.0
4805,0.0
4836,0.0
4878,100.0
4920,0.0
4970,0.0
5001,0.0
5043,0.0
5081,100.0
5131,0.0
5181,0.0
5223,100.0
5265,0.0
5303,100.0
5345,100.0
5376,0.0
5426,100.0
5468,0.0
5518,100.0
5568,0.0
5618,0.0
5649,0.0
5699,0.0
5737,100.0
5779,0.0
5810,0.0
5860,0.0
5891,0.0
5941,100.0
5979,0.0
6021,100.0
6057,0.0
6095,100.0
6137,0.0
6187,0.0
6218,100.0
6249,0.0
6287,100.0
6329,0.0
6360,0.0
6391,0.0
6427,0.0
6477,100.0
6519,100.0
6557,100.0
6588,0.0
6626,0.0
6667,100.0
6717,0.0
6753,0.0
6789,0.0
6825,0.0
6856,0.0
6897,0.0
6938,100.0
6974,100.0
7015,0.0
7046,0.0
7084,100.0
7115,100.0
7153,100.0
7184,100.0
7220,0.0
7251,100.0
7292,0.0
7333,100.0
7371,100.0
7407,0.0
7443,100.0
7493,0.0
7524,0.0
7560,0.0
7610,0.0
7651,100.0
7701,100.0
7742,0.0
7773,0.0
7809,0.0
7845,100.0
7895,0.0
7936,0.0
7972,0.0
8022,0.0
8058,100.0
8094,0.0
8125,0.0
8166,100.0
8202,0.0
8240,100.0
8290,0.0
8331,0.0
8372,100.0
8410,100.0
8448,0.0
8489,0.0
8527,0.0
8563,0.0
8601,100.0
8639,100.0
8680,100.0
8711,0.0
8742,100.0
8792,0.0
8823,0.0
8859,0.0
8895,0.0
8931,0.0
8962,100.0
9003,0.0
9039,0.0
9070,0.0
9120,0.0
9158,0.0
9199,100.0
9249,0.0
9280,0.0
9318,0.0
9354,100.0
9395,0.0
9436,100.0
9472,0.0
9510,0.0
9546,0.0
9587,100.0
9628,0.0
9664,100.0
9714,0.0
9745,0.0
9795,100.0
9831,0.0
9862,100.0
9898,0.0
9939,0.0
9975,100.0
10013,100.0
10054,100.0
10092,100.0
10123,0.0
10161,0.0
10199,100.0
10237,0.0
10278,100.0
10327,100.0
10376,0.0
10407,0.0
10443,0.0
10484,100.0
10515,0.0
10551,100.0
10600,100.0
10631,0.0
10662,0.0
10700,100.0
10731,0.0
10769,100.0
10800,0.0
10838,100.0
10887,0.0
10923,100.0
10961,0.0
10992,100.0
11023,0.0
11061,100.0
11092,0.0
11133,100.0
11182,0.0
11218,0.0
11249,0.0
11298,0.0
11329,100.0
11378,0.0
11419,0.0
11460,0.0
11509,0.0
11558,100.0
11596,100.0
11645,0.0
11686,100.0
11724,100.0
11755,0.0
11804,0.0
11842,0.0
11883,100.0
11919,100.0
11960,0.0
11991,0.0
12027,0.0
12076,0.0
12107,0.0
12143,0.0
12192,0.0
12241,0.0
12290,100.0
12328,0.0
12366,100.0
12402,100.0
12440,100.0
12489,0.0
12538,100.0
12579,100.0
12617,100.0
12653,0.0
12694,0.0
12735,100.0
12773,100.0
12804,100.0
12840,0.0
12881,100.0
12912,0.0
12953,100.0
12984,0.0
13033,100.0
13064,0.0
13102,0.0
13140,0.0
13181,100.0
13230,0.0
13271,100.0
13309,100.0
13347,0.0
13396,0.0
13432,0.0
13468,100.0
13504,0.0
13553,100.0
13591,100.0
13627,0.0
13675,0.0
13706,0.0
13747,100.0
13783,0.0
13814,0.0
13855,100.0
13886,100.0
13934,0.0
13982,0.0
14023,100.0
14071,0.0
14102,0.0
14140,100.0
14176,0.0
14217,0.0
14255,100.0
14293,100.0
14324,0.0
14372,0.0
14408,100.0
14456,100.0
14487,0.0
14518,100.0
14549,0.0
14587,100.0
14623,100.0
14664,100.0
14702,100.0
14738,100.0
14776,0.0
14824,100.0
14862,100.0
14910,0.0
14941,0.0
14982,100.0
15018,100.0
15054,0.0
15105,100.0
15136,0.0
15172,100.0
15203,100.0
15239,0.0
15277,0.0
15315,0.0
15351,0.0
15399,100.0
15430,0.0
15478,100.0
15529,100.0
15580,100.0
15627,100.0
15675,0.0
15706,100.0
15753,0.0
15791,0.0
15829,0.0
15876,0.0
15907,100.0
15954,100.0
15992,0.0
16040,0.0
16078,0.0
16116,0.0
16164,0.0
16211,100.0
16258,0.0
16305,0.0
16353,0.0
16389,0.0
16427,0.0
16458,0.0
