step,score,cells
2400,0.0,46
4800,0.0,67
7200,0.0,71
9561,0.0,73
11931,0.0,80
14318,0.0,81
16693,0.0,85
19086,0.0,87
21468,0.0,88
23868,0.0,90
26268,0.0,91
28664,0.0,92
31031,0.0,92
33431,0.0,95
35831,0.0,97
38231,0.0,99
40563,0.0,101
42963,0.0,101
45302,0.0,103
47702,0.0,104
50102,0.0,104
52502,0.0,104
54902,0.0,104
57279,0.0,104
59679,0.0,105
62039,0.0,105
64406,0.0,105
66806,0.0,105
69206,0.0,106
71606,0.0,106
73989,100.0,111
76376,100.0,118
78776,100.0,142
81167,100.0,155
83504,100.0,159
85801,100.0,162
88085,100.0,164
90485,100.0,169
92826,100.0,176
95209,100.0,181
97495,100.0,186
99895,100.0,190
102266,400.0,200
104595,400.0,203
106966,400.0,205
109234,400.0,207
111536,400.0,209
113846,400.0,211
116092,400.0,235
118420,400.0,260
120731,400.0,347
122927,400.0,444
125191,400.0,549
127506,400.0,623
129668,400.0,709
131979,400.0,774
134190,400.0,809
136299,400.0,857
138508,400.0,943
140747,400.0,1005
142831,400.0,1046
144881,400.0,1101
147190,400.0,1142
149541,400.0,1174
151793,400.0,1208
154056,400.0,1247
156394,400.0,1276
158733,400.0,1315
160990,400.0,1338
163216,400.0,1385
165514,400.0,1407
167597,400.0,1432
169858,400.0,1458
172220,400.0,1492
174508,400.0,1536
176710,400.0,1566
178962,400.0,1586
181262,400.0,1606
183571,400.0,1623
185636,400.0,1654
187763,400.0,1684
190036,400.0,1707
192198,400.0,1722
194501,400.0,1766
196782,400.0,1784
199038,400.0,1798
201293,400.0,1810
203642,400.0,1829
205785,400.0,1838
208073,400.0,1863
210152,400.0,1873
212444,400.0,1905
214743,400.0,1915
216937,400.0,1925
219240,400.0,1946
221454,400.0,1962
223735,400.0,1970
225926,400.0,1987
228162,400.0,1997
230432,400.0,2026
232703,400.0,2041
235098,400.0,2055
237402,400.0,2071
239711,400.0,2080
242019,400.0,2107
244364,400.0,2134
246743,400.0,2143
248911,400.0,2157
251030,400.0,2170
253373,400.0,2193
255628,400.0,2209
257899,500.0,2246
260141,500.0,2255
262448,500.0,2270
264771,500.0,2288
266818,500.0,2293
269015,500.0,2301
271349,500.0,2322
273403,500.0,2332
275507,500.0,2348
277701,500.0,2371
280003,500.0,2400
282243,500.0,2416
284537,500.0,2438
286853,500.0,2462
289128,500.0,2472
291426,500.0,2483
293770,500.0,2490
296109,500.0,2497
298287,500.0,2506
300531,500.0,2519
302793,500.0,2537
305132,500.0,2552
307435,500.0,2566
309641,500.0,2579
311873,500.0,2589
314230,500.0,2601
316630,500.0,2633
318787,500.0,2649
321154,500.0,2670
323291,500.0,2682
325470,500.0,2689
327600,500.0,2706
329754,500.0,2717
332053,500.0,2726
334356,500.0,2735
336643,500.0,2745
338949,500.0,2759
341167,500.0,2763
343425,500.0,2768
345761,500.0,2774
348086,500.0,2783
350293,500.0,2802
352421,500.0,2814
354679,500.0,2821
357054,500.0,2827
359359,500.0,2839
361572,500.0,2841
363904,500.0,2852
366217,500.0,2860
368312,500.0,2871
370680,500.0,2877
373080,500.0,2887
375324,500.0,2896
377439,500.0,2905
379644,500.0,2909
382011,500.0,2924
384293,500.0,2934
386626,500.0,2946
389015,500.0,2954
391334,500.0,2959
393620,500.0,2969
395838,500.0,2980
398150,500.0,2985
400543,500.0,2993
402831,500.0,2998
405093,500.0,3004
407258,500.0,3012
409607,500.0,3020
411878,500.0,3026
414038,500.0,3032
416285,500.0,3038
418466,500.0,3043
420778,500.0,3049
423059,500.0,3054
425333,500.0,3057
427674,500.0,3068
429947,500.0,3071
432217,500.0,3077
434546,500.0,3081
436934,500.0,3086
439258,500.0,3093
441520,500.0,3102
443893,500.0,3109
446208,500.0,3117
448485,500.0,3126
450819,500.0,3131
453107,500.0,3140
455415,500.0,3145
457523,500.0,3153
459816,500.0,3159
462083,500.0,3165
