step,score,cells
2400,0.0,46
4800,0.0,62
7200,0.0,69
9573,0.0,71
11973,0.0,72
14348,0.0,74
16748,0.0,77
19132,0.0,83
21506,0.0,83
23836,0.0,87
26160,0.0,87
28454,0.0,90
30793,0.0,91
33193,0.0,93
35512,0.0,93
37791,0.0,95
40072,0.0,95
42366,0.0,98
44553,0.0,99
46953,0.0,99
49284,0.0,101
51627,0.0,101
54027,0.0,101
56370,0.0,102
58708,0.0,102
61001,0.0,102
63239,0.0,103
65452,0.0,105
67852,0.0,105
70110,0.0,105
72510,0.0,106
74874,0.0,106
77274,0.0,106
79636,0.0,106
82024,0.0,107
84424,0.0,107
86812,0.0,107
89203,0.0,108
91603,0.0,111
94003,0.0,111
96403,0.0,111
98680,0.0,111
101048,0.0,111
103448,0.0,111
105670,0.0,111
108009,0.0,111
110409,0.0,111
112803,0.0,111
115130,0.0,111
117530,0.0,111
119930,0.0,111
122330,0.0,112
124730,0.0,112
127129,0.0,112
129529,0.0,112
131929,0.0,112
134329,0.0,112
136729,0.0,112
139129,0.0,113
141529,0.0,114
143929,0.0,114
146329,100.0,120
148729,100.0,137
151129,100.0,164
153529,100.0,172
155929,400.0,177
158329,400.0,212
160716,400.0,249
163110,400.0,279
165476,400.0,452
167876,400.0,584
170276,400.0,692
172676,400.0,756
175041,400.0,815
177392,400.0,886
179767,400.0,940
182159,400.0,1002
184559,400.0,1029
186959,400.0,1097
189359,400.0,1133
191759,400.0,1173
194150,400.0,1199
196550,400.0,1240
198950,400.0,1298
201350,400.0,1340
203742,400.0,1384
206142,400.0,1411
208542,400.0,1446
210923,400.0,1483
213261,400.0,1515
215661,400.0,1525
218010,400.0,1549
220385,400.0,1567
222785,400.0,1585
225185,400.0,1614
227585,400.0,1644
229985,400.0,1684
232334,400.0,1694
234734,400.0,1719
237134,400.0,1752
239534,400.0,1774
241934,400.0,1798
244334,400.0,1816
246734,400.0,1824
249134,400.0,1845
251534,400.0,1862
253910,400.0,1885
256310,400.0,1891
258710,400.0,1904
261110,400.0,1917
263510,400.0,1942
265910,400.0,1957
268310,400.0,1965
270696,400.0,1977
273096,400.0,1989
275496,400.0,2012
277835,400.0,2022
280235,400.0,2036
282560,700.0,2048
284960,700.0,2058
287324,700.0,2076
289724,700.0,2094
292124,700.0,2103
294524,700.0,2114
296924,700.0,2128
299306,700.0,2147
301706,700.0,2161
304051,700.0,2173
306432,700.0,2180
308818,700.0,2199
311217,700.0,2206
313606,700.0,2221
316006,700.0,2241
318406,700.0,2255
320806,700.0,2264
323192,700.0,2275
325503,700.0,2281
327903,700.0,2298
330303,700.0,2307
332703,700.0,2315
335089,700.0,2324
337489,700.0,2331
339889,700.0,2340
342288,700.0,2362
344688,700.0,2370
347037,700.0,2379
349427,700.0,2387
351824,700.0,2400
354185,700.0,2405
356569,700.0,2416
358950,700.0,2428
361319,700.0,2446
363666,700.0,2453
366045,700.0,2458
368445,700.0,2463
370845,700.0,2481
373245,700.0,2486
375645,700.0,2495
378045,700.0,2499
380387,700.0,2506
382787,700.0,2515
385187,700.0,2527
387587,700.0,2555
389959,700.0,2563
392320,700.0,2574
394720,700.0,2583
397120,700.0,2601
399520,700.0,2608
401920,700.0,2614
404285,700.0,2625
406685,700.0,2632
409005,700.0,2640
411405,700.0,2646
413805,700.0,2654
416160,700.0,2658
418560,700.0,2667
420960,700.0,2670
423338,700.0,2682
425738,700.0,2700
428135,700.0,2707
430535,700.0,2711
432935,700.0,2724
435283,700.0,2738
437644,700.0,2739
440007,700.0,2746
442407,700.0,2788
444765,700.0,2794
447148,700.0,2800
449548,700.0,2805
451948,700.0,2821
454348,700.0,2832
456748,700.0,2842
459148,700.0,2851
461548,700.0,2857
463948,700.0,2865
466297,700.0,2870
468632,700.0,2874
471018,700.0,2895
473346,700.0,2903
475735,700.0,2911
478085,700.0,2918
480485,700.0,2928
482885,700.0,2937
485269,700.0,2943
487669,700.0,2949
490069,700.0,2958
492469,700.0,2970
494869,700.0,2975
497269,700.0,2984
499669,700.0,2992
502069,700.0,3004
504469,700.0,3009
506835,700.0,3021
509221,700.0,3023
511557,700.0,3030
513957,700.0,3035
516357,700.0,3043
518757,700.0,3054
521112,700.0,3056
523512,700.0,3066
525796,700.0,3083
528185,700.0,3088
530446,700.0,3097
532845,700.0,3111
535245,700.0,3114
537560,700.0,3118
539960,700.0,3124
542360,700.0,3128
544760,700.0,3140
547160,700.0,3148
549560,700.0,3158
551960,700.0,3168
554360,700.0,3177
556701,700.0,3185
559101,700.0,3191
561501,700.0,3201
563901,700.0,3206
566294,700.0,3217
568656,700.0,3220
571056,700.0,3226
573456,700.0,3230
575856,700.0,3237
578256,700.0,3238
580573,700.0,3252
582921,700.0,3259
585321,700.0,3264
587721,700.0,3266
590121,700.0,3272
592521,700.0,3275
594865,700.0,3277
597265,700.0,3279
599614,700.0,3286
602009,700.0,3288
604409,700.0,3297
606759,700.0,3302
609159,700.0,3314
611476,700.0,3318
613806,700.0,3321
616206,700.0,3328
618606,700.0,3332
621005,700.0,3334
623393,700.0,3347
625793,700.0,3352
628193,700.0,3362
630593,700.0,3366
632963,700.0,3378
635363,700.0,3382
637651,700.0,3385
640051,700.0,3389
