step,score,cells
2400,0.0,43
4800,0.0,61
7200,0.0,74
9600,0.0,84
11954,0.0,87
14320,0.0,90
16720,0.0,90
19104,0.0,91
21495,0.0,91
23888,0.0,92
26244,0.0,94
28644,0.0,96
31030,0.0,98
33430,0.0,98
35830,0.0,98
38208,0.0,100
40608,0.0,101
43003,0.0,102
45403,0.0,102
47789,0.0,102
50189,0.0,102
52538,0.0,103
54938,0.0,103
57331,0.0,103
59716,0.0,103
62116,0.0,103
64513,0.0,106
66913,0.0,106
69313,0.0,107
71713,0.0,107
74113,0.0,107
76501,0.0,107
78901,0.0,108
81291,0.0,108
83691,0.0,108
86091,0.0,108
88480,0.0,108
90877,0.0,109
93277,0.0,109
95663,0.0,109
98063,0.0,109
100423,0.0,109
102823,0.0,109
105197,0.0,110
107584,0.0,110
109984,0.0,110
112382,0.0,110
114780,0.0,110
117174,0.0,111
119566,0.0,111
121966,0.0,111
124363,0.0,111
126763,0.0,111
129138,0.0,112
131521,0.0,112
133896,0.0,112
136275,0.0,112
138667,0.0,112
141067,0.0,113
143467,0.0,114
145840,0.0,114
148240,0.0,115
150619,0.0,115
153019,0.0,115
155365,0.0,115
157735,0.0,115
160135,0.0,115
162535,0.0,116
164930,0.0,116
167330,0.0,116
169730,0.0,117
172130,0.0,117
174530,0.0,118
176914,0.0,118
179314,0.0,118
181713,0.0,118
184113,0.0,118
186512,0.0,118
188912,0.0,118
191312,0.0,118
193712,0.0,118
196112,0.0,118
198512,0.0,118
200912,0.0,118
203306,0.0,118
205706,0.0,118
208106,0.0,118
210506,0.0,118
212892,0.0,118
215292,0.0,118
217681,0.0,118
220081,0.0,118
222481,0.0,118
224881,0.0,118
227281,0.0,118
229653,0.0,119
232053,0.0,119
234432,0.0,119
236832,0.0,119
239232,0.0,120
241632,100.0,125
244032,100.0,136
246432,100.0,145
248724,100.0,159
250990,100.0,173
253148,400.0,191
255515,700.0,201
257826,700.0,203
259866,700.0,220
262004,700.0,227
264027,700.0,304
266289,700.0,427
268666,700.0,516
270944,700.0,605
273159,700.0,702
275492,700.0,771
277654,700.0,851
280029,700.0,933
282362,700.0,996
284644,700.0,1055
286932,700.0,1100
289332,700.0,1153
291732,700.0,1223
294099,700.0,1280
296453,700.0,1309
298846,700.0,1360
301217,700.0,1400
303587,700.0,1434
305730,700.0,1475
308130,700.0,1526
310452,700.0,1565
312786,700.0,1588
315186,700.0,1609
317492,700.0,1638
319863,700.0,1669
322136,700.0,1697
324455,700.0,1713
326751,700.0,1739
329133,700.0,1766
331521,700.0,1796
333895,700.0,1821
336215,700.0,1837
338500,700.0,1849
340745,700.0,1857
343145,700.0,1888
345501,700.0,1904
347901,700.0,1922
350224,700.0,1941
352556,700.0,1976
354949,700.0,1992
357260,700.0,2024
359526,700.0,2079
361926,700.0,2086
364326,700.0,2109
366681,700.0,2130
369076,700.0,2136
371357,700.0,2145
373757,700.0,2166
376116,700.0,2185
378475,700.0,2215
380815,700.0,2229
383173,700.0,2243
385455,700.0,2254
387769,700.0,2263
390080,700.0,2276
392480,700.0,2287
394785,700.0,2301
397102,700.0,2323
399430,700.0,2340
401779,700.0,2368
404125,700.0,2384
406504,700.0,2402
408848,700.0,2418
411218,700.0,2429
413618,700.0,2440
416018,700.0,2465
418398,700.0,2476
420757,700.0,2490
423086,700.0,2501
425403,700.0,2512
427796,700.0,2531
430136,700.0,2538
432536,700.0,2553
434912,700.0,2568
437312,700.0,2576
439573,700.0,2593
441957,700.0,2602
444357,700.0,2612
446738,700.0,2631
449138,700.0,2640
451465,700.0,2650
453741,700.0,2662
456108,700.0,2675
458384,700.0,2684
460750,700.0,2705
463065,700.0,2714
465465,700.0,2721
467835,700.0,2733
470132,700.0,2737
472528,700.0,2740
474928,700.0,2756
477328,700.0,2759
479626,700.0,2766
481929,700.0,2783
484263,700.0,2793
486608,700.0,2802
488926,700.0,2807
491300,700.0,2817
493672,700.0,2830
495940,700.0,2837
498276,700.0,2845
500676,700.0,2858
503009,700.0,2875
505409,700.0,2888
507643,700.0,2894
509935,700.0,2900
512335,700.0,2908
514726,700.0,2922
517087,700.0,2929
519358,700.0,2937
521718,700.0,2942
524094,700.0,2949
526443,700.0,2957
528843,700.0,2967
531217,700.0,2976
533584,700.0,2980
535964,700.0,2981
538364,700.0,2987
540755,700.0,2995
543074,700.0,3004
545436,700.0,3011
547836,700.0,3017
550194,700.0,3027
552504,700.0,3031
554889,700.0,3039
557266,700.0,3051
559592,700.0,3056
561894,700.0,3060
564097,700.0,3065
566433,700.0,3071
568817,700.0,3077
571217,700.0,3083
573617,700.0,3105
576000,700.0,3119
578326,700.0,3129
580668,700.0,3133
583027,700.0,3142
585368,700.0,3147
587666,700.0,3161
590066,700.0,3166
592362,700.0,3177
594762,700.0,3186
597148,700.0,3192
599517,700.0,3202
601913,700.0,3209
604313,700.0,3216
606704,700.0,3221
608953,700.0,3230
611298,700.0,3236
613540,700.0,3240
615913,700.0,3248
618261,700.0,3258
620660,700.0,3270
623051,700.0,3276
625292,700.0,3280
627594,700.0,3290
629932,700.0,3306
632332,700.0,3308
634698,700.0,3314
637072,700.0,3318
639350,700.0,3324
641690,700.0,3327
644000,700.0,3332
646398,700.0,3336
648737,700.0,3349
651098,700.0,3356
653421,2500.0,3362
655714,2500.0,3370
658051,2500.0,3375
660451,2500.0,3381
662851,2500.0,3391
665251,2500.0,3393
667568,2500.0,3399
669967,2500.0,3408
672182,2500.0,3411
674568,2500.0,3421
676944,2500.0,3430
679259,2500.0,3434
681648,2500.0,3443
684042,2500.0,3451
686432,2500.0,3454
688832,2500.0,3459
691137,2500.0,3464
693369,2500.0,3472
695568,2500.0,3476
697902,2500.0,3480
700266,2500.0,3484
702605,2500.0,3493
704956,2500.0,3499
707274,2500.0,3506
709674,2500.0,3521
711990,2500.0,3529
714337,2500.0,3534
716640,2500.0,3542
718956,2500.0,3547
721312,2500.0,3552
723589,2500.0,3561
725972,2500.0,3566
728365,2500.0,3571
730636,2500.0,3581
733011,2500.0,3587
735339,2500.0,3591
737682,2500.0,3595
740058,2500.0,3598
742387,2500.0,3602
744677,2500.0,3606
747039,2500.0,3607
749439,2500.0,3611
751818,2500.0,3616
754212,2500.0,3622
756561,2500.0,3628
758961,2500.0,3635
761267,2500.0,3637
763660,2500.0,3643
765924,2500.0,3647
768204,2500.0,3655
770604,2500.0,3658
773004,2500.0,3664
775298,2500.0,3665
777698,2500.0,3669
780062,2500.0,3671
782411,2500.0,3671
784756,2500.0,3680
787156,2500.0,3683
789509,2500.0,3686
791789,2500.0,3691
794160,2500.0,3698
796560,2500.0,3699
798790,2500.0,3703
801185,2500.0,3705
803515,2500.0,3707
805915,2500.0,3709
808315,2500.0,3716
810639,2500.0,3717
813029,2500.0,3726
815362,2500.0,3729
817737,2500.0,3730
820124,2500.0,3733
822480,2500.0,3737
824773,2500.0,3741
827173,2500.0,3746
829568,2500.0,3748
831944,2500.0,3752
834344,2500.0,3753
836700,2500.0,3757
839022,2500.0,3762
841422,2500.0,3764
843822,2500.0,3770
846222,2500.0,3772
848622,2500.0,3778
850949,2500.0,3781
853343,2500.0,3790
855624,2500.0,3794
857941,2500.0,3799
860337,2500.0,3803
862663,2500.0,3806
864978,2500.0,3807
867378,2500.0,3812
869774,2500.0,3817
872133,2500.0,3826
874369,2500.0,3828
876769,2500.0,3831
879060,2500.0,3833
881460,2500.0,3834
883851,2500.0,3838
886251,2500.0,3839
888574,2500.0,3845
890925,2500.0,3849
893258,2500.0,3851
895606,2500.0,3853
898003,2500.0,3858
900403,2500.0,3866
902803,2500.0,3870
905194,2500.0,3875
907443,2500.0,3875
909843,2500.0,3881
912204,2500.0,3885
914570,2500.0,3888
916899,2500.0,3890
919267,2500.0,3898
921667,2500.0,3907
924038,2500.0,3909
926408,2500.0,3914
928720,2500.0,3917
931095,2500.0,3926
933405,2500.0,3932
935742,2500.0,3936
938087,2500.0,3936
940483,2500.0,3939
942865,2500.0,3949
945160,2500.0,3951
947523,2500.0,3960
949855,2500.0,3961
952244,2500.0,3966
954606,2500.0,3976
957006,2500.0,3979
959403,2500.0,3984
961777,2500.0,3989
964177,2500.0,3997
966576,2500.0,3999
968973,2500.0,4002
971362,2500.0,4004
973761,2500.0,4016
976141,2500.0,4016
978517,2500.0,4025
980901,2500.0,4029
983246,2500.0,4034
985542,2500.0,4037
987939,2500.0,4047
990290,2500.0,4048
992607,2500.0,4055
994912,2500.0,4058
997251,2500.0,4062
999486,2500.0,4065
1001838,2500.0,4067
1004238,2500.0,4069
1006638,2500.0,4075
1009038,2500.0,4077
1011388,2500.0,4083
1013740,2500.0,4086
1016100,2500.0,4090
1018395,2500.0,4093
1020692,2500.0,4094
1023013,2500.0,4097
1025322,2500.0,4100
1027722,2500.0,4107
1030114,2500.0,4110
1032507,2500.0,4119
1034899,2500.0,4130
1037254,2500.0,4137
1039558,2500.0,4142
1041930,2500.0,4146
1044279,2500.0,4147
1046679,2500.0,4150
1048936,2500.0,4156
1051304,2500.0,4160
1053704,2500.0,4160
1056081,2500.0,4178
1058437,2500.0,4181
1060746,2500.0,4182
1063025,2500.0,4190
1065423,2500.0,4196
1067648,2500.0,4198
1069945,2500.0,4199
1072202,2500.0,4202
1074499,2500.0,4207
1076810,2500.0,4210
1079196,2500.0,4218
1081552,2500.0,4226
1083931,2500.0,4228
1086305,2500.0,4228
1088705,2500.0,4233
1091021,2500.0,4236
1093421,2500.0,4241
1095821,2500.0,4245
1098136,2500.0,4246
1100520,2500.0,4247
1102851,2500.0,4250
1105220,2500.0,4253
1107569,2500.0,4259
1109969,2500.0,4264
1112309,2500.0,4267
1114709,2500.0,4270
1117024,2500.0,4274
1119205,2500.0,4275
1121526,2500.0,4276
1123843,2500.0,4281
1126210,2500.0,4286
1128503,2500.0,4289
1130846,2500.0,4292
1133225,2500.0,4298
1135446,2500.0,4302
1137839,2500.0,4303
1140135,2500.0,4305
1142471,2500.0,4309
1144839,2500.0,4309
1147239,2500.0,4315
1149593,2500.0,4325
1151993,2500.0,4328
1154349,2500.0,4329
1156715,2500.0,4330
1159046,2500.0,4331
1161351,2500.0,4335
1163678,2500.0,4336
1165918,2500.0,4337
1168275,2500.0,4343
1170583,2500.0,4349
1172983,2500.0,4361
1175383,2500.0,4365
1177640,2500.0,4369
1180040,2500.0,4373
1182428,2500.0,4376
1184761,2500.0,4376
1187094,2500.0,4382
1189430,2500.0,4387
1191786,2500.0,4389
1194056,2500.0,4391
1196376,2500.0,4394
1198729,2500.0,4395
1201046,2500.0,4398
1203389,2500.0,4400
1205789,2500.0,4401
1208188,2500.0,4404
1210576,2500.0,4410
1212929,2500.0,4412
1215329,2500.0,4417
1217708,2500.0,4419
1219986,2500.0,4427
1222294,2500.0,4427
1224663,2500.0,4430
1226923,2500.0,4430
1229268,2500.0,4435
1231668,2500.0,4438
1233963,2500.0,4444
1236243,2500.0,4446
1238478,2500.0,4450
1240684,2500.0,4456
1243084,2500.0,4459
1245399,2500.0,4462
1247683,2500.0,4463
1250037,2500.0,4466
1252318,2500.0,4473
1254718,2500.0,4476
1257035,2500.0,4478
1259394,2500.0,4479
1261794,2500.0,4479
1264186,2500.0,4483
1266490,2500.0,4484
1268779,2500.0,4486
1271089,2500.0,4488
1273328,2500.0,4489
1275681,2500.0,4490
1277980,2500.0,4492
1280292,2500.0,4493
1282539,2500.0,4497
1284903,2500.0,4502
1287232,2500.0,4504
1289624,2500.0,4505
1291949,2500.0,4512
1294262,2500.0,4517
1296493,2500.0,4517
1298893,2500.0,4519
1301092,2500.0,4523
1303425,2500.0,4525
1305796,2500.0,4526
1308099,2500.0,4530
1310486,2500.0,4532
1312828,2500.0,4535
1315125,2500.0,4539
1317269,2500.0,4540
1319669,2500.0,4540
1321991,2500.0,4541
1324293,2500.0,4552
1326637,2500.0,4553
1328892,2500.0,4557
1331113,2500.0,4559
1333411,2500.0,4560
1335811,2500.0,4563
1338096,2500.0,4565
1340452,2500.0,4567
1342829,2500.0,4571
1345229,2500.0,4577
1347508,2500.0,4582
1349818,2500.0,4583
1352111,2500.0,4584
1354437,2500.0,4584
1356788,2500.0,4586
1359143,2500.0,4591
1361428,2500.0,4598
1363765,2500.0,4607
1366134,2500.0,4610
1368434,2500.0,4621
1370834,2500.0,4624
1373140,2500.0,4629
1375387,2500.0,4629
1377678,2500.0,4630
1380023,2500.0,4631
1382377,2500.0,4631
1384658,2500.0,4632
1386998,2500.0,4646
1389232,2500.0,4646
1391466,2500.0,4650
1393866,2500.0,4651
1396100,2500.0,4656
1398392,2500.0,4658
1400658,2500.0,4658
1403031,2500.0,4660
1405431,2500.0,4663
1407787,2500.0,4674
1410131,2500.0,4674
1412531,2500.0,4674
1414845,2500.0,4677
1417245,2500.0,4681
1419499,2500.0,4685
1421838,2500.0,4685
1424113,2500.0,4687
1426331,2500.0,4687
1428644,2500.0,4691
1430959,2500.0,4693
1433311,2500.0,4698
1435630,2500.0,4699
1437973,2500.0,4706
1440325,2500.0,4709
1442631,2500.0,4710
1445010,2500.0,4717
1447397,2500.0,4719
1449779,2500.0,4723
1452167,2500.0,4725
1454559,2500.0,4732
1456851,2500.0,4732
1459187,2500.0,4736
1461424,2500.0,4741
1463807,2500.0,4744
1466097,2500.0,4750
1468462,2500.0,4753
1470637,2500.0,4756
1472958,2500.0,4757
1475203,2500.0,4759
1477544,2500.0,4761
1479916,2500.0,4762
1482316,2500.0,4763
1484702,2500.0,4764
1487077,2500.0,4766
1489414,2500.0,4770
1491729,2500.0,4775
1494063,2500.0,4778
1496335,2500.0,4781
1498726,2500.0,4782
1501086,2500.0,4785
1503241,2500.0,4788
1505590,2500.0,4792
1507949,2500.0,4793
1510349,2500.0,4796
1512749,2500.0,4797
1515121,2500.0,4797
1517521,2500.0,4798
1519898,2500.0,4799
1522213,2500.0,4803
1524593,2500.0,4806
1526840,2500.0,4813
1529172,2500.0,4815
1531553,2500.0,4817
1533881,2500.0,4818
1536152,2500.0,4823
1538390,2500.0,4827
1540705,2500.0,4828
1543048,2500.0,4830
1545343,2500.0,4830
1547655,2500.0,4836
1550009,2500.0,4837
1552208,2500.0,4842
1554608,2500.0,4852
1556963,2500.0,4854
1559245,2500.0,4860
1561604,2500.0,4863
1563993,2500.0,4866
1566308,2500.0,4871
1568587,2500.0,4878
1570823,2500.0,4881
1573216,2500.0,4883
1575457,2500.0,4884
1577804,2500.0,4889
1580145,2500.0,4892
1582545,2500.0,4894
1584938,2500.0,4896
1587260,2500.0,4896
1589645,2500.0,4898
1592012,2500.0,4901
1594306,2500.0,4902
1596702,2500.0,4904
1599083,2500.0,4906
1601316,2500.0,4910
1603685,2500.0,4913
1606007,2500.0,4918
1608333,2500.0,4920
1610679,2500.0,4923
1612979,2500.0,4927
1615215,2500.0,4932
1617615,2500.0,4932
1619880,2500.0,4935
1622147,2500.0,4936
1624386,2500.0,4940
1626786,2500.0,4940
1629166,2500.0,4942
1631512,2500.0,4945
1633860,2500.0,4951
1636183,2500.0,4952
1638505,2500.0,4952
1640766,2500.0,4953
1643070,2500.0,4957
1645358,2500.0,4961
1647682,2500.0,4962
1650076,2500.0,4966
1652466,2500.0,4969
1654726,2500.0,4969
1657112,2500.0,4974
1659512,2500.0,4975
1661771,2500.0,4979
1664139,2500.0,4981
1666536,2500.0,4984
1668711,2500.0,4987
1671057,2500.0,4990
1673457,2500.0,4992
1675857,2500.0,4993
1678200,2500.0,4994
1680600,2500.0,4999
1682993,2500.0,5000
1685339,2500.0,5007
1687658,2500.0,5008
1689911,2500.0,5014
1692133,2500.0,5016
1694527,2500.0,5018
1696835,2500.0,5021
1699234,2500.0,5021
1701634,2500.0,5024
1703832,2500.0,5024
1706181,2500.0,5028
1708468,2500.0,5029
1710868,2500.0,5031
1713134,2500.0,5032
1715534,2500.0,5032
1717929,2500.0,5033
1720308,2500.0,5034
1722626,2500.0,5036
1725026,2500.0,5036
1727359,2500.0,5038
1729639,2500.0,5043
1731975,2500.0,5043
1734323,2500.0,5046
1736558,2500.0,5047
1738676,2500.0,5047
1741076,2500.0,5050
1743464,2500.0,5051
1745796,2500.0,5053
1748196,2500.0,5054
1750554,2500.0,5056
1752807,2500.0,5057
1755167,2500.0,5058
1757540,2500.0,5059
1759890,2500.0,5059
1762284,2500.0,5061
1764580,2500.0,5064
1766901,2500.0,5068
1769265,2500.0,5072
1771525,2500.0,5074
1773769,2500.0,5076
1776061,2500.0,5077
1778456,2500.0,5079
1780720,2500.0,5080
1783120,2500.0,5081
1785520,2500.0,5082
1787765,2500.0,5083
1790022,2500.0,5083
1792405,2500.0,5084
1794674,2500.0,5086
1797074,2500.0,5088
1799380,2500.0,5092
1801757,2500.0,5094
1804157,2500.0,5098
1806557,4500.0,5098
1808957,4500.0,5100
1811277,4500.0,5108
1813552,4500.0,5111
1815917,4500.0,5113
1818218,4500.0,5117
1820535,4500.0,5117
1822935,4500.0,5118
1825293,4500.0,5124
1827614,4500.0,5126
1830014,4500.0,5129
1832359,4500.0,5132
1834670,4500.0,5132
1837004,4500.0,5136
1839273,4500.0,5136
1841599,4500.0,5139
1843912,4500.0,5140
1846233,4500.0,5140
1848583,4500.0,5141
1850971,4500.0,5144
1853370,4500.0,5148
1855731,4500.0,5150
1858007,4500.0,5153
1860223,4500.0,5163
1862623,4500.0,5163
1864996,4500.0,5165
1867374,4500.0,5170
1869639,4500.0,5172
1871941,4500.0,5174
1874258,4500.0,5176
1876598,4500.0,5178
1878931,4500.0,5179
1881300,4500.0,5181
1883667,4500.0,5183
1885992,4500.0,5184
1888361,4500.0,5184
1890659,4500.0,5184
1893059,4500.0,5186
1895347,4500.0,5187
1897567,4500.0,5187
1899878,4500.0,5188
1902227,4500.0,5189
1904570,4500.0,5189
1906937,4500.0,5189
1909327,4500.0,5190
1911692,4500.0,5190
1914092,4500.0,5193
1916393,4500.0,5194
1918726,4500.0,5198
1921088,4500.0,5199
1923425,4500.0,5203
1925774,4500.0,5205
1928093,4500.0,5207
1930176,4500.0,5209
1932544,4500.0,5209
1934933,4500.0,5209
1937173,4500.0,5209
1939497,4500.0,5210
1941807,4500.0,5211
1944069,4500.0,5212
1946294,4500.0,5215
1948656,4500.0,5216
1950975,4500.0,5216
1953368,4500.0,5217
1955567,4500.0,5220
1957914,4500.0,5221
1960214,4500.0,5224
1962614,4500.0,5225
1964834,4500.0,5229
1967142,4500.0,5234
1969519,4500.0,5235
1971824,4500.0,5239
1974192,4500.0,5239
1976592,4500.0,5240
1978867,4500.0,5240
1981190,4500.0,5241
1983345,4500.0,5242
1985673,4500.0,5242
1988070,4500.0,5242
1990447,4500.0,5242
1992787,4500.0,5243
1995127,4500.0,5245
1997315,4500.0,5246
1999517,4500.0,5246
2001812,4500.0,5249
2004195,4500.0,5249
2006569,4500.0,5249
2008953,4500.0,5252
2011197,4500.0,5256
2013542,4500.0,5258
2015942,4500.0,5261
2018298,4500.0,5263
2020504,4500.0,5264
2022872,4500.0,5269
2025161,4500.0,5270
2027425,4500.0,5274
2029728,4500.0,5274
2032128,4500.0,5276
2034505,4500.0,5276
2036854,4500.0,5277
2039187,4500.0,5277
2041587,4500.0,5279
2043844,4500.0,5279
2046160,4500.0,5286
2048461,4500.0,5287
2050640,4500.0,5289
2052892,4500.0,5294
2055122,4500.0,5294
2057301,4500.0,5298
2059678,4500.0,5300
2062039,4500.0,5300
2064407,4500.0,5301
2066682,4500.0,5305
2069005,4500.0,5305
2071312,4500.0,5306
2073593,4500.0,5309
2075902,4500.0,5310
2078237,4500.0,5311
2080569,4500.0,5313
2082857,4500.0,5313
2085251,4500.0,5313
2087524,4500.0,5314
2089762,4500.0,5315
2092041,4500.0,5315
2094406,4500.0,5320
2096643,4500.0,5320
2099026,4500.0,5323
2101298,4500.0,5326
2103551,4500.0,5328
2105844,4500.0,5330
2108151,4500.0,5330
2110482,4500.0,5332
2112851,4500.0,5333
2115243,4500.0,5334
2117546,4500.0,5335
2119739,4500.0,5335
2122077,4500.0,5336
2124277,4500.0,5336
2126558,4500.0,5339
2128909,4500.0,5344
2131306,4500.0,5345
2133696,4500.0,5346
2136015,4500.0,5347
2138333,4500.0,5349
2140551,4500.0,5350
2142775,4500.0,5350
2144999,4500.0,5351
2147399,4500.0,5353
2149751,4500.0,5355
2152149,4500.0,5359
2154532,4500.0,5361
2156767,4500.0,5362
2159125,4500.0,5362
2161442,4500.0,5369
2163705,4500.0,5370
2166031,4500.0,5370
2168216,4500.0,5371
2170549,4500.0,5374
2172911,4500.0,5376
2175292,4500.0,5377
2177497,4500.0,5377
2179746,4500.0,5380
2182079,4500.0,5380
2184457,4500.0,5383
2186728,4500.0,5384
2189114,4500.0,5386
2191399,4500.0,5387
2193790,4500.0,5391
2196105,4500.0,5393
2198457,4500.0,5395
2200824,4500.0,5401
2203207,4500.0,5402
2205607,4500.0,5404
2207860,4500.0,5405
2210255,4500.0,5406
2212559,4500.0,5407
2214865,4500.0,5408
2217220,4500.0,5408
2219563,4500.0,5410
2221929,4500.0,5412
2224311,4500.0,5415
2226711,4500.0,5416
2229014,4500.0,5420
2231302,4500.0,5421
2233650,4500.0,5421
2235904,4500.0,5422
2238272,4500.0,5422
2240672,4500.0,5425
2243063,4500.0,5425
2245383,4500.0,5426
2247720,4500.0,5427
2250120,4500.0,5428
2252447,4500.0,5429
2254685,4500.0,5430
2257052,4500.0,5431
2259452,4500.0,5434
2261714,4500.0,5435
2264114,4500.0,5435
2266455,4500.0,5436
2268753,4500.0,5438
2271112,4500.0,5441
2273497,4500.0,5442
2275797,4500.0,5443
2278197,4500.0,5443
2280570,4500.0,5444
2282787,4500.0,5444
2285094,4500.0,5446
2287471,4500.0,5450
2289761,4500.0,5452
2292131,4500.0,5454
2294428,4500.0,5455
2296771,4500.0,5455
2299082,4500.0,5459
2301482,4500.0,5459
2303822,4500.0,5461
2306222,4500.0,5462
2308573,4500.0,5463
2310973,4500.0,5465
2313354,4500.0,5465
2315730,4500.0,5468
2318096,4500.0,5471
2320434,4500.0,5471
2322719,4500.0,5472
2325059,4500.0,5474
2327436,4500.0,5474
2329836,4500.0,5475
2332236,4500.0,5476
2334281,4500.0,5476
2336613,4500.0,5477
2338966,4500.0,5477
2341340,4500.0,5480
2343699,4500.0,5480
2345889,4500.0,5484
2348278,4500.0,5487
2350560,4500.0,5488
2352960,4500.0,5488
2355360,4500.0,5488
2357664,4500.0,5488
2359846,4500.0,5488
2362171,4500.0,5488
2364439,4500.0,5488
2366798,4500.0,5489
2369196,4500.0,5490
2371497,4500.0,5491
2373856,4500.0,5491
2376205,4500.0,5495
2378479,4500.0,5498
2380879,4500.0,5499
2383196,4500.0,5499
2385336,4500.0,5499
2387736,4500.0,5501
2390134,4500.0,5504
2392517,4500.0,5504
2394917,4500.0,5506
2397210,4500.0,5507
2399610,4500.0,5509
2402010,4500.0,5509
2404268,4500.0,5512
2406668,4500.0,5516
2408984,4500.0,5518
2411232,4500.0,5520
2413625,4500.0,5520
2415982,4500.0,5521
2418352,4500.0,5522
2420701,4500.0,5523
2423101,4500.0,5523
2425327,4500.0,5523
2427675,4500.0,5523
2430075,4500.0,5523
2432265,4500.0,5527
2434566,4500.0,5527
2436961,4500.0,5528
